    # Energy          Mo           S          Si           C           O
   -13.91852     1.90033    13.15062     0.00115     0.00005     0.00014
   -13.91552     1.81149    12.43018     0.00107     0.00005     0.00014
   -13.91252     1.73906    11.86590     0.00100     0.00005     0.00013
   -13.90952     1.64375    11.16565     0.00093     0.00004     0.00012
   -13.90652     1.85912    12.96232     0.00114     0.00005     0.00015
   -13.90352     2.24801    16.70227     0.00163     0.00008     0.00022
   -13.90052     2.18578    16.55038     0.00166     0.00008     0.00022
   -13.89752     2.14740    16.47520     0.00168     0.00008     0.00022
   -13.89452     1.96933    14.68491     0.00143     0.00007     0.00019
   -13.89152     1.89513    13.99621     0.00134     0.00006     0.00018
   -13.88852     1.80777    13.20795     0.00124     0.00006     0.00017
   -13.88552     2.30489    17.74932     0.00180     0.00009     0.00025
   -13.88252     2.06923    15.13658     0.00142     0.00007     0.00019
   -13.87952     2.05785    14.99222     0.00139     0.00007     0.00019
   -13.87652     2.03203    14.66977     0.00134     0.00007     0.00018
   -13.87352     2.05023    14.78612     0.00134     0.00007     0.00019
   -13.87052     2.07303    15.06434     0.00138     0.00007     0.00019
   -13.86752     2.10581    15.41016     0.00143     0.00007     0.00020
   -13.86452     2.06395    14.87079     0.00134     0.00007     0.00019
   -13.86152     2.08549    14.99402     0.00134     0.00007     0.00019
   -13.85852     2.11085    15.15115     0.00135     0.00007     0.00019
   -13.85552     2.17088    15.55063     0.00137     0.00007     0.00019
   -13.85252     2.20568    15.76892     0.00138     0.00007     0.00019
   -13.84952     2.23049    15.86756     0.00137     0.00007     0.00019
   -13.84652     2.26211    16.04084     0.00138     0.00007     0.00019
   -13.84352     2.25010    15.86253     0.00134     0.00007     0.00019
   -13.84052     2.30937    16.16830     0.00135     0.00007     0.00019
   -13.83752     3.88373    24.69319     0.00165     0.00009     0.00026
   -13.83452     2.59801    17.72307     0.00139     0.00007     0.00019
   -13.83152     3.16820    20.78387     0.00149     0.00007     0.00020
   -13.82852     2.80582    18.68934     0.00139     0.00006     0.00018
   -13.82552     2.45406    16.73518     0.00131     0.00006     0.00017
   -13.82252     2.12806    15.11589     0.00127     0.00006     0.00018
   -13.81952     2.19276    15.62058     0.00132     0.00007     0.00019
   -13.81652     2.26649    16.07549     0.00134     0.00007     0.00019
   -13.81352     2.27255    16.15330     0.00135     0.00007     0.00019
   -13.81052     2.28946    16.31577     0.00137     0.00007     0.00019
   -13.80752     8.48590    65.28467     0.00634     0.00025     0.00070
   -13.80452     2.33227    16.45796     0.00135     0.00007     0.00019
   -13.80152     2.27894    16.15225     0.00133     0.00007     0.00020
   -13.79852     2.22699    15.84648     0.00131     0.00007     0.00020
   -13.79552     2.49083    17.78269     0.00147     0.00008     0.00023
   -13.79252     2.90909    20.65961     0.00168     0.00010     0.00027
   -13.78952     2.52667    17.84956     0.00144     0.00008     0.00023
   -13.78652     2.44973    17.27583     0.00139     0.00008     0.00022
   -13.78352     2.51464    17.72523     0.00142     0.00008     0.00023
   -13.78052     2.45443    17.10226     0.00133     0.00007     0.00021
   -13.77752     2.46829    17.01672     0.00129     0.00007     0.00020
   -13.77452     2.71975    18.41686     0.00134     0.00008     0.00022
   -13.77152     1.95432    13.89872     0.00112     0.00006     0.00017
   -13.76852     1.67724    11.96453     0.00096     0.00005     0.00013
   -13.76552     1.50601    10.70225     0.00085     0.00004     0.00011
   -13.76252     1.43369    10.14491     0.00080     0.00004     0.00010
   -13.75952     3.59497    29.02741     0.00286     0.00013     0.00037
   -13.75652     1.94230    14.67665     0.00130     0.00006     0.00016
   -13.75352     2.18329    15.23673     0.00116     0.00005     0.00015
   -13.75052     1.99694    13.14822     0.00087     0.00005     0.00013
   -13.74752     1.99037    12.82600     0.00080     0.00004     0.00013
   -13.74452     1.96296    12.61614     0.00078     0.00004     0.00013
   -13.74152     2.02583    13.17276     0.00084     0.00005     0.00013
   -13.73852     2.18603    14.34352     0.00093     0.00005     0.00015
   -13.73552     2.48902    16.87016     0.00119     0.00006     0.00018
   -13.73252     3.23867    22.67224     0.00171     0.00010     0.00028
   -13.72952     3.17008    21.90762     0.00161     0.00010     0.00028
   -13.72652     2.62425    17.73022     0.00123     0.00008     0.00023
   -13.72352     1.75084    11.74727     0.00080     0.00005     0.00015
   -13.72052     1.67596    11.28042     0.00077     0.00005     0.00014
   -13.71752     2.06357    13.75084     0.00092     0.00005     0.00015
   -13.71452     2.53801    16.77123     0.00109     0.00006     0.00016
   -13.71152     2.69128    17.93450     0.00119     0.00006     0.00018
   -13.70852     3.11083    20.70729     0.00136     0.00007     0.00020
   -13.70552     3.60966    24.52755     0.00169     0.00008     0.00024
   -13.70252     4.05724    27.22301     0.00181     0.00009     0.00025
   -13.69952     2.60642    17.73424     0.00121     0.00006     0.00018
   -13.69652     1.41098     9.96361     0.00074     0.00004     0.00011
   -13.69352     1.13377     8.42429     0.00068     0.00004     0.00010
   -13.69052     2.41474    16.55222     0.00114     0.00006     0.00017
   -13.68752     3.29767    22.18522     0.00146     0.00008     0.00022
   -13.68452     3.66091    24.53049     0.00160     0.00008     0.00024
   -13.68152     3.11736    21.00697     0.00138     0.00007     0.00020
   -13.67852     2.68810    17.99230     0.00116     0.00006     0.00017
   -13.67552     2.55630    17.24070     0.00113     0.00006     0.00017
   -13.67252     2.31672    15.63368     0.00102     0.00006     0.00017
   -13.66952     2.55093    16.92351     0.00106     0.00006     0.00018
   -13.66652     2.65895    17.58478     0.00109     0.00006     0.00018
   -13.66352     3.03376    19.96742     0.00122     0.00007     0.00020
   -13.66052     2.75716    18.82311     0.00126     0.00007     0.00021
   -13.65752     2.51474    17.06814     0.00112     0.00007     0.00019
   -13.65452     2.50503    16.91166     0.00110     0.00007     0.00019
   -13.65152     3.32110    23.40475     0.00167     0.00010     0.00030
   -13.64852     3.16390    22.22910     0.00157     0.00010     0.00028
   -13.64552     2.42558    16.39161     0.00105     0.00006     0.00019
   -13.64252     2.79786    18.15345     0.00104     0.00006     0.00018
   -13.63952     2.84868    18.43216     0.00105     0.00006     0.00018
   -13.63652     2.92475    18.86906     0.00106     0.00006     0.00018
   -13.63352     2.62253    16.89069     0.00094     0.00005     0.00016
   -13.63052     2.28478    14.73991     0.00083     0.00005     0.00014
   -13.62752     2.33604    15.34439     0.00090     0.00005     0.00014
   -13.62452     2.32324    15.18129     0.00088     0.00005     0.00014
   -13.62152     2.38869    15.52720     0.00088     0.00005     0.00014
   -13.61852     2.54628    16.53004     0.00093     0.00005     0.00015
   -13.61552     2.98177    19.48419     0.00112     0.00006     0.00018
   -13.61252     3.52337    23.07412     0.00133     0.00007     0.00021
   -13.60952     3.13262    20.33651     0.00114     0.00006     0.00019
   -13.60652     3.27470    21.27640     0.00119     0.00007     0.00020
   -13.60352     3.37788    22.02478     0.00124     0.00007     0.00021
   -13.60052     3.50080    22.89364     0.00130     0.00007     0.00022
   -13.59752     3.62690    23.77742     0.00135     0.00008     0.00023
   -13.59452     4.09259    26.80749     0.00151     0.00009     0.00025
   -13.59152     3.69419    23.92276     0.00130     0.00008     0.00022
   -13.58852     3.82467    24.99621     0.00139     0.00008     0.00023
   -13.58552     3.69016    24.26898     0.00137     0.00008     0.00023
   -13.58252     3.88943    25.80956     0.00149     0.00008     0.00025
   -13.57952     3.82354    25.34790     0.00146     0.00009     0.00026
   -13.57652     3.33882    21.86094     0.00121     0.00007     0.00021
   -13.57352     3.09824    20.24656     0.00111     0.00007     0.00019
   -13.57052     2.94843    19.31945     0.00107     0.00006     0.00019
   -13.56752     3.01793    19.82749     0.00110     0.00006     0.00019
   -13.56452     2.72977    18.07584     0.00102     0.00006     0.00018
   -13.56152     2.76634    18.36421     0.00104     0.00006     0.00018
   -13.55852     2.33873    15.29113     0.00083     0.00005     0.00014
   -13.55552     2.45833    15.89071     0.00084     0.00005     0.00015
   -13.55252     2.52376    16.21795     0.00084     0.00005     0.00015
   -13.54952     2.58093    16.52202     0.00084     0.00005     0.00014
   -13.54652     3.05541    19.92265     0.00107     0.00006     0.00019
   -13.54352     3.57800    23.60593     0.00131     0.00008     0.00023
   -13.54052     3.38257    22.09430     0.00119     0.00007     0.00021
   -13.53752     3.60292    22.94204     0.00115     0.00007     0.00020
   -13.53452     3.26432    20.75106     0.00102     0.00006     0.00018
   -13.53152     2.98823    19.09163     0.00094     0.00005     0.00016
   -13.52852     3.01816    19.29682     0.00095     0.00005     0.00016
   -13.52552     3.94553    25.99226     0.00140     0.00009     0.00025
   -13.52252     3.50033    22.97089     0.00121     0.00007     0.00022
   -13.51952     3.78484    25.05586     0.00135     0.00008     0.00024
   -13.51652     3.58975    23.56487     0.00124     0.00007     0.00022
   -13.51352     3.48725    22.64454     0.00114     0.00007     0.00020
   -13.51052     3.58760    23.15952     0.00114     0.00007     0.00021
   -13.50752     3.61103    23.06965     0.00110     0.00007     0.00020
   -13.50452     4.92451    32.43932     0.00172     0.00010     0.00030
   -13.50152     2.89280    17.95375     0.00077     0.00005     0.00014
   -13.49852     2.90269    17.92957     0.00075     0.00005     0.00014
   -13.49552     3.07259    18.84691     0.00076     0.00005     0.00014
   -13.49252     3.53751    21.75330     0.00089     0.00005     0.00016
   -13.48952     3.98766    24.52292     0.00099     0.00006     0.00019
   -13.48652     4.41623    27.11546     0.00109     0.00007     0.00021
   -13.48352     4.71380    28.97427     0.00116     0.00007     0.00022
   -13.48052     5.04500    31.00114     0.00123     0.00008     0.00024
   -13.47752     4.88881    30.21901     0.00123     0.00008     0.00023
   -13.47452     4.33004    26.64286     0.00105     0.00006     0.00020
   -13.47152     4.76611    29.57473     0.00121     0.00007     0.00022
   -13.46852     4.61380    28.81940     0.00120     0.00007     0.00022
   -13.46552     3.40372    21.11924     0.00086     0.00005     0.00016
   -13.46252     3.36237    20.94122     0.00086     0.00005     0.00016
   -13.45952     3.62620    22.80475     0.00098     0.00006     0.00017
   -13.45652     3.25462    20.73449     0.00093     0.00005     0.00015
   -13.45352     3.28687    21.07476     0.00096     0.00005     0.00016
   -13.45052     3.10510    19.93540     0.00091     0.00005     0.00015
   -13.44752     3.03966    19.52380     0.00089     0.00005     0.00015
   -13.44452     3.81682    24.54122     0.00112     0.00007     0.00020
   -13.44152     3.65580    23.30912     0.00104     0.00006     0.00019
   -13.43852     6.01367    36.82563     0.00136     0.00008     0.00024
   -13.43552     3.65433    22.48960     0.00086     0.00005     0.00016
   -13.43252     4.44066    26.72925     0.00090     0.00005     0.00017
   -13.42952     4.47936    26.91707     0.00090     0.00005     0.00016
   -13.42652     2.98838    18.23644     0.00066     0.00004     0.00013
   -13.42352     3.00050    18.39192     0.00068     0.00004     0.00013
   -13.42052     3.01065    18.54792     0.00070     0.00005     0.00014
   -13.41752     3.09488    19.14644     0.00074     0.00005     0.00015
   -13.41452     3.13915    19.48771     0.00076     0.00005     0.00015
   -13.41152     3.27721    20.49959     0.00082     0.00005     0.00015
   -13.40852     5.05442    31.91590     0.00132     0.00008     0.00024
   -13.40552     5.62457    35.59355     0.00149     0.00009     0.00028
   -13.40252     5.05688    32.15406     0.00138     0.00008     0.00026
   -13.39952     4.57750    28.96311     0.00121     0.00007     0.00022
   -13.39652     5.02391    31.72439     0.00132     0.00008     0.00024
   -13.39352     5.24414    32.69573     0.00128     0.00007     0.00023
   -13.39052     5.12666    31.70966     0.00119     0.00007     0.00021
   -13.38752     4.93219    30.25284     0.00108     0.00006     0.00020
   -13.38452     6.84698    41.06494     0.00129     0.00007     0.00023
   -13.38152     8.16125    48.63888     0.00149     0.00007     0.00023
   -13.37852     5.80628    35.03674     0.00113     0.00007     0.00022
   -13.37552     4.30360    26.18862     0.00088     0.00006     0.00018
   -13.37252     4.83308    29.77232     0.00109     0.00007     0.00023
   -13.36952     4.95082    30.37240     0.00108     0.00007     0.00022
   -13.36652     4.80644    29.38442     0.00103     0.00007     0.00021
