#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 416
# Band-Index    1
   0.51665    -13.688735    -13.688761
   0.49456    -13.659912    -13.659938
   0.47247    -13.631490    -13.631516
   0.45039    -13.603766    -13.603792
   0.42830    -13.579888    -13.579914
   0.40621    -13.554368    -13.554394
   0.38413    -13.529052    -13.529077
   0.36204    -13.504597    -13.504623
   0.36204    -13.504597    -13.504623
   0.35100    -13.518839    -13.518866
   0.33996    -13.538313    -13.538339
   0.32892    -13.559061    -13.559087
   0.31787    -13.580527    -13.580554
   0.30683    -13.602556    -13.602582
   0.29579    -13.625074    -13.625100
   0.28475    -13.648007    -13.648033
   0.27371    -13.642480    -13.642506
   0.26266    -13.634464    -13.634491
   0.25162    -13.626281    -13.626307
   0.24058    -13.617939    -13.617965
   0.22954    -13.609819    -13.609845
   0.22954    -13.609819    -13.609845
   0.21041    -13.627083    -13.627109
   0.19128    -13.643985    -13.644011
   0.17215    -13.660349    -13.660375
   0.15303    -13.676146    -13.676172
   0.13390    -13.691313    -13.691340
   0.11477    -13.686679    -13.686705
   0.09564    -13.674183    -13.674209
   0.07651    -13.696508    -13.696534
   0.05738    -13.708982    -13.709008
   0.03826    -13.747306    -13.747332
   0.01913    -13.766774    -13.766800
   0.00000    -13.775059    -13.775085
 
# Band-Index   21
   0.00000    -13.772363    -13.772389
   0.01913    -13.755898    -13.755924
   0.03826    -13.733998    -13.734024
   0.05738    -13.704648    -13.704675
   0.07651    -13.669639    -13.669666
   0.09564    -13.671524    -13.671551
   0.11477    -13.686039    -13.686066
   0.13390    -13.690570    -13.690596
   0.15303    -13.675371    -13.675397
   0.17215    -13.659552    -13.659578
   0.19128    -13.643169    -13.643195
   0.21041    -13.626253    -13.626279
   0.22954    -13.609542    -13.609568
   0.22954    -13.609542    -13.609568
   0.24058    -13.617592    -13.617618
   0.25162    -13.625929    -13.625955
   0.26266    -13.634109    -13.634135
   0.27371    -13.642122    -13.642148
   0.28475    -13.639775    -13.639802
   0.29579    -13.616834    -13.616861
   0.30683    -13.594368    -13.594394
   0.31787    -13.572454    -13.572481
   0.32892    -13.551257    -13.551283
   0.33996    -13.531289    -13.531315
   0.35100    -13.514504    -13.514530
   0.36204    -13.503881    -13.503907
   0.36204    -13.503881    -13.503907
   0.38413    -13.525189    -13.525214
   0.40621    -13.550747    -13.550773
   0.42830    -13.576883    -13.576909
   0.45039    -13.595853    -13.595880
   0.47247    -13.622178    -13.622204
   0.49456    -13.647477    -13.647504
   0.51665    -13.671803    -13.671829
   0.53873    -13.695371    -13.695397
   0.56082    -13.700383    -13.700409
   0.58291    -13.720789    -13.720816
   0.60499    -13.754207    -13.754233
   0.62708    -13.772363    -13.772389
 
# Band-Index   22
   0.62708    -13.591978    -13.592005
   0.60499    -13.624414    -13.624440
   0.58291    -13.661708    -13.661735
   0.56082    -13.700057    -13.700083
   0.53873    -13.688994    -13.689020
   0.51665    -13.665690    -13.665716
   0.49456    -13.641716    -13.641742
   0.47247    -13.617047    -13.617074
   0.45039    -13.594536    -13.594562
   0.42830    -13.568994    -13.569020
   0.40621    -13.542440    -13.542466
   0.38413    -13.517555    -13.517581
   0.36204    -13.503556    -13.503582
   0.36204    -13.503556    -13.503582
   0.35100    -13.507392    -13.507417
   0.33996    -13.517179    -13.517205
   0.32892    -13.526937    -13.526963
   0.31787    -13.536582    -13.536607
   0.30683    -13.546121    -13.546147
   0.29579    -13.555540    -13.555565
   0.28475    -13.564836    -13.564862
   0.27371    -13.574013    -13.574039
   0.26266    -13.583065    -13.583091
   0.25162    -13.591987    -13.592013
   0.24058    -13.600772    -13.600798
   0.22954    -13.609039    -13.609065
   0.22954    -13.609039    -13.609065
   0.21041    -13.591804    -13.591830
   0.19128    -13.573499    -13.573525
   0.17215    -13.584189    -13.584215
   0.15303    -13.606834    -13.606860
   0.13390    -13.629394    -13.629420
   0.11477    -13.651831    -13.651857
   0.09564    -13.670857    -13.670883
   0.07651    -13.667554    -13.667581
   0.05738    -13.701976    -13.702002
   0.03826    -13.662331    -13.662357
   0.01913    -13.624485    -13.624511
   0.00000    -13.591978    -13.592005
 
# Band-Index   23
   0.00000    -13.591730    -13.591757
   0.01913    -13.606241    -13.606268
   0.03826    -13.623099    -13.623126
   0.05738    -13.639670    -13.639697
   0.07651    -13.655832    -13.655859
   0.09564    -13.630859    -13.630886
   0.11477    -13.592925    -13.592951
   0.13390    -13.556002    -13.556029
   0.15303    -13.535759    -13.535785
   0.17215    -13.554803    -13.554829
   0.19128    -13.572637    -13.572663
   0.21041    -13.590950    -13.590976
   0.22954    -13.608625    -13.608651
   0.22954    -13.608625    -13.608651
   0.24058    -13.600429    -13.600455
   0.25162    -13.591654    -13.591679
   0.26266    -13.582742    -13.582768
   0.27371    -13.573703    -13.573729
   0.28475    -13.564544    -13.564570
   0.29579    -13.555271    -13.555297
   0.30683    -13.545879    -13.545905
   0.31787    -13.536339    -13.536365
   0.32892    -13.526528    -13.526554
   0.33996    -13.516068    -13.516094
   0.35100    -13.504465    -13.504492
   0.36204    -13.501355    -13.501381
   0.36204    -13.501355    -13.501381
   0.38413    -13.514336    -13.514363
   0.40621    -13.539684    -13.539711
   0.42830    -13.565734    -13.565760
   0.45039    -13.591671    -13.591697
   0.47247    -13.567390    -13.567416
   0.49456    -13.566181    -13.566207
   0.51665    -13.573887    -13.573914
   0.53873    -13.619854    -13.619881
   0.56082    -13.670272    -13.670298
   0.58291    -13.661398    -13.661425
   0.60499    -13.624135    -13.624162
   0.62708    -13.591730    -13.591757
 
# Band-Index   24
   0.62708    -13.591055    -13.591081
   0.60499    -13.590837    -13.590864
   0.58291    -13.588690    -13.588717
   0.56082    -13.585126    -13.585152
   0.53873    -13.580165    -13.580192
   0.51665    -13.570785    -13.570812
   0.49456    -13.559607    -13.559634
   0.47247    -13.557214    -13.557240
   0.45039    -13.547022    -13.547048
   0.42830    -13.535631    -13.535657
   0.40621    -13.523062    -13.523089
   0.38413    -13.509028    -13.509055
   0.36204    -13.500749    -13.500775
   0.36204    -13.500749    -13.500775
   0.35100    -13.501739    -13.501764
   0.33996    -13.504394    -13.504419
   0.32892    -13.506634    -13.506659
   0.31787    -13.508654    -13.508680
   0.30683    -13.510450    -13.510475
   0.29579    -13.512015    -13.512041
   0.28475    -13.513347    -13.513372
   0.27371    -13.514440    -13.514465
   0.26266    -13.515293    -13.515318
   0.25162    -13.515903    -13.515928
   0.24058    -13.516269    -13.516295
   0.22954    -13.516391    -13.516416
   0.22954    -13.516391    -13.516416
   0.21041    -13.538849    -13.538875
   0.19128    -13.561507    -13.561532
   0.17215    -13.553930    -13.553956
   0.15303    -13.534878    -13.534903
   0.13390    -13.555073    -13.555099
   0.11477    -13.591810    -13.591836
   0.09564    -13.629435    -13.629462
   0.07651    -13.655183    -13.655210
   0.05738    -13.639025    -13.639052
   0.03826    -13.622455    -13.622481
   0.01913    -13.605599    -13.605625
   0.00000    -13.591055    -13.591081
 
# Band-Index   25
   0.00000    -13.585474    -13.585500
   0.01913    -13.570702    -13.570729
   0.03826    -13.552999    -13.553026
   0.05738    -13.535026    -13.535053
   0.07651    -13.516911    -13.516938
   0.09564    -13.498723    -13.498750
   0.11477    -13.496780    -13.496806
   0.13390    -13.516396    -13.516422
   0.15303    -13.520243    -13.520270
   0.17215    -13.485819    -13.485845
   0.19128    -13.471634    -13.471659
   0.21041    -13.493844    -13.493870
   0.22954    -13.516153    -13.516178
   0.22954    -13.516153    -13.516178
   0.24058    -13.516031    -13.516057
   0.25162    -13.515665    -13.515690
   0.26266    -13.515055    -13.515081
   0.27371    -13.514203    -13.514228
   0.28475    -13.513110    -13.513136
   0.29579    -13.511781    -13.511806
   0.30683    -13.510217    -13.510243
   0.31787    -13.508423    -13.508449
   0.32892    -13.506399    -13.506425
   0.33996    -13.504100    -13.504125
   0.35100    -13.500362    -13.500388
   0.36204    -13.498170    -13.498196
   0.36204    -13.498170    -13.498196
   0.38413    -13.504017    -13.504043
   0.40621    -13.516724    -13.516750
   0.42830    -13.529104    -13.529131
   0.45039    -13.540455    -13.540482
   0.47247    -13.550648    -13.550674
   0.49456    -13.540024    -13.540050
   0.51665    -13.567279    -13.567305
   0.53873    -13.573618    -13.573644
   0.56082    -13.578584    -13.578610
   0.58291    -13.582153    -13.582179
   0.60499    -13.584305    -13.584331
   0.62708    -13.585474    -13.585500
 
# Band-Index   26
   0.62708    -13.585232    -13.585259
   0.60499    -13.554241    -13.554267
   0.58291    -13.522169    -13.522195
   0.56082    -13.492185    -13.492211
   0.53873    -13.484992    -13.485018
   0.51665    -13.512532    -13.512558
   0.49456    -13.523565    -13.523592
   0.47247    -13.478306    -13.478333
   0.45039    -13.468516    -13.468542
   0.42830    -13.477173    -13.477199
   0.40621    -13.484948    -13.484974
   0.38413    -13.491540    -13.491566
   0.36204    -13.495730    -13.495756
   0.36204    -13.495730    -13.495756
   0.35100    -13.491412    -13.491438
   0.33996    -13.480701    -13.480728
   0.32892    -13.472545    -13.472571
   0.31787    -13.464440    -13.464467
   0.30683    -13.456201    -13.456228
   0.29579    -13.447830    -13.447857
   0.28475    -13.439340    -13.439367
   0.27371    -13.430749    -13.430776
   0.26266    -13.422082    -13.422109
   0.25162    -13.413364    -13.413391
   0.24058    -13.404634    -13.404661
   0.22954    -13.396421    -13.396448
   0.22954    -13.396421    -13.396448
   0.21041    -13.421698    -13.421725
   0.19128    -13.452887    -13.452914
   0.17215    -13.485140    -13.485167
   0.15303    -13.519449    -13.519476
   0.13390    -13.515509    -13.515535
   0.11477    -13.495889    -13.495914
   0.09564    -13.498063    -13.498090
   0.07651    -13.516250    -13.516277
   0.05738    -13.534366    -13.534393
   0.03826    -13.552340    -13.552366
   0.01913    -13.570041    -13.570067
   0.00000    -13.585232    -13.585259
 
# Band-Index   27
   0.00000    -13.584305    -13.584332
   0.01913    -13.554245    -13.554272
   0.03826    -13.522712    -13.522739
   0.05738    -13.493564    -13.493591
   0.07651    -13.467008    -13.467035
   0.09564    -13.476944    -13.476970
   0.11477    -13.480519    -13.480546
   0.13390    -13.462363    -13.462390
   0.15303    -13.444310    -13.444337
   0.17215    -13.449719    -13.449744
   0.19128    -13.452335    -13.452361
   0.21041    -13.421342    -13.421369
   0.22954    -13.395420    -13.395447
   0.22954    -13.395420    -13.395447
   0.24058    -13.397193    -13.397220
   0.25162    -13.405983    -13.406010
   0.26266    -13.414773    -13.414800
   0.27371    -13.423516    -13.423543
   0.28475    -13.432188    -13.432215
   0.29579    -13.440777    -13.440805
   0.30683    -13.449286    -13.449313
   0.31787    -13.457760    -13.457787
   0.32892    -13.466426    -13.466453
   0.33996    -13.478186    -13.478212
   0.35100    -13.487438    -13.487465
   0.36204    -13.490557    -13.490584
   0.36204    -13.490557    -13.490584
   0.38413    -13.490656    -13.490682
   0.40621    -13.484660    -13.484686
   0.42830    -13.476961    -13.476986
   0.45039    -13.468323    -13.468349
   0.47247    -13.459069    -13.459094
   0.49456    -13.448897    -13.448923
   0.51665    -13.439397    -13.439423
   0.53873    -13.464493    -13.464519
   0.56082    -13.491928    -13.491955
   0.58291    -13.521875    -13.521902
   0.60499    -13.553900    -13.553927
   0.62708    -13.584305    -13.584332
 
# Band-Index   28
   0.62708    -13.376490    -13.376515
   0.60499    -13.402845    -13.402871
   0.58291    -13.430058    -13.430084
   0.56082    -13.457469    -13.457494
   0.53873    -13.464278    -13.464305
   0.51665    -13.439125    -13.439152
   0.49456    -13.448715    -13.448741
   0.47247    -13.458885    -13.458911
   0.45039    -13.435292    -13.435319
   0.42830    -13.440364    -13.440390
   0.40621    -13.459955    -13.459980
   0.38413    -13.479523    -13.479549
   0.36204    -13.489869    -13.489896
   0.36204    -13.489869    -13.489896
   0.35100    -13.487047    -13.487073
   0.33996    -13.476005    -13.476032
   0.32892    -13.466116    -13.466142
   0.31787    -13.453947    -13.453973
   0.30683    -13.441897    -13.441923
   0.29579    -13.430132    -13.430158
   0.28475    -13.418836    -13.418862
   0.27371    -13.408241    -13.408267
   0.26266    -13.398535    -13.398561
   0.25162    -13.389811    -13.389838
   0.24058    -13.387359    -13.387386
   0.22954    -13.389082    -13.389110
   0.22954    -13.389082    -13.389110
   0.21041    -13.391592    -13.391619
   0.19128    -13.408790    -13.408817
   0.17215    -13.426426    -13.426454
   0.15303    -13.443657    -13.443684
   0.13390    -13.461702    -13.461728
   0.11477    -13.479855    -13.479882
   0.09564    -13.476042    -13.476067
   0.07651    -13.456943    -13.456968
   0.05738    -13.436825    -13.436851
   0.03826    -13.416648    -13.416673
   0.01913    -13.396465    -13.396490
   0.00000    -13.376490    -13.376515
 
# Band-Index   29
   0.00000    -13.376351    -13.376376
   0.01913    -13.395536    -13.395562
   0.03826    -13.415723    -13.415749
   0.05738    -13.435906    -13.435931
   0.07651    -13.456022    -13.456047
   0.09564    -13.443170    -13.443197
   0.11477    -13.422248    -13.422275
   0.13390    -13.407476    -13.407501
   0.15303    -13.428156    -13.428181
   0.17215    -13.425767    -13.425794
   0.19128    -13.408146    -13.408173
   0.21041    -13.390977    -13.391004
   0.22954    -13.387778    -13.387806
   0.22954    -13.387778    -13.387806
   0.24058    -13.382746    -13.382773
   0.25162    -13.389453    -13.389480
   0.26266    -13.397803    -13.397830
   0.27371    -13.406932    -13.406958
   0.28475    -13.416753    -13.416779
   0.29579    -13.427214    -13.427240
   0.30683    -13.438216    -13.438243
   0.31787    -13.449591    -13.449617
   0.32892    -13.461012    -13.461038
   0.33996    -13.471578    -13.471605
   0.35100    -13.480664    -13.480691
   0.36204    -13.486417    -13.486444
   0.36204    -13.486417    -13.486444
   0.38413    -13.479275    -13.479301
   0.40621    -13.459715    -13.459740
   0.42830    -13.440113    -13.440139
   0.45039    -13.420879    -13.420904
   0.47247    -13.401987    -13.402013
   0.49456    -13.416686    -13.416713
   0.51665    -13.437960    -13.437986
   0.53873    -13.426596    -13.426622
   0.56082    -13.414600    -13.414626
   0.58291    -13.402118    -13.402144
   0.60499    -13.389220    -13.389245
   0.62708    -13.376351    -13.376376
 
# Band-Index   30
   0.62708    -13.375983    -13.376009
   0.60499    -13.389026    -13.389052
   0.58291    -13.401931    -13.401957
   0.56082    -13.414418    -13.414444
   0.53873    -13.426419    -13.426445
   0.51665    -13.437815    -13.437841
   0.49456    -13.416588    -13.416615
   0.47247    -13.401545    -13.401570
