  #K-Path    Energy        Mo        Au         S        Si         C         O
# Band-Index    1
    0.559   -4.9864     0.246     0.019     0.320     0.060     0.000     0.000
    0.581   -4.9908     0.234     0.022     0.321     0.070     0.000     0.000
    0.603   -4.9920     0.224     0.021     0.323     0.070     0.000     0.000
    0.625   -4.9918     0.223     0.021     0.325     0.070     0.000     0.000
 
# Band-Index  138
    0.625   -4.9627     0.253     0.013     0.329     0.051     0.000     0.000
    0.603   -4.9644     0.253     0.013     0.330     0.050     0.000     0.000
    0.581   -4.9670     0.256     0.016     0.328     0.047     0.000     0.000
    0.559   -4.9663     0.257     0.024     0.323     0.053     0.000     0.000
    0.537   -4.9593     0.251     0.029     0.315     0.057     0.000     0.000
    0.515   -4.9528     0.261     0.020     0.329     0.049     0.000     0.000
    0.493   -4.9522     0.258     0.020     0.335     0.039     0.000     0.000
    0.471   -4.9549     0.258     0.022     0.336     0.039     0.000     0.000
    0.449   -4.9590     0.260     0.021     0.336     0.033     0.000     0.000
    0.426   -4.9601     0.257     0.021     0.338     0.035     0.000     0.000
    0.404   -4.9584     0.249     0.022     0.333     0.038     0.000     0.000
    0.382   -4.9541     0.237     0.023     0.324     0.051     0.000     0.000
    0.360   -4.9618     0.228     0.023     0.320     0.063     0.000     0.000
    0.360   -4.9618     0.228     0.023     0.320     0.063     0.000     0.000
    0.349   -4.9626     0.230     0.023     0.322     0.061     0.000     0.000
    0.338   -4.9603     0.233     0.024     0.327     0.053     0.000     0.000
    0.327   -4.9583     0.237     0.024     0.326     0.052     0.000     0.000
    0.316   -4.9575     0.239     0.023     0.332     0.049     0.000     0.000
    0.305   -4.9573     0.239     0.023     0.336     0.044     0.000     0.000
    0.294   -4.9570     0.240     0.023     0.342     0.042     0.000     0.000
    0.283   -4.9562     0.241     0.024     0.340     0.041     0.000     0.000
    0.272   -4.9550     0.242     0.026     0.331     0.045     0.000     0.000
    0.261   -4.9538     0.241     0.030     0.324     0.055     0.000     0.000
    0.250   -4.9532     0.236     0.035     0.307     0.064     0.000     0.000
    0.239   -4.9531     0.228     0.040     0.296     0.080     0.000     0.000
    0.228   -4.9532     0.218     0.044     0.282     0.092     0.000     0.000
    0.228   -4.9532     0.218     0.044     0.282     0.092     0.000     0.000
    0.209   -4.9503     0.227     0.035     0.294     0.081     0.000     0.000
    0.190   -4.9477     0.244     0.022     0.316     0.056     0.000     0.000
    0.171   -4.9463     0.245     0.019     0.331     0.050     0.000     0.000
    0.152   -4.9460     0.246     0.019     0.336     0.042     0.000     0.000
    0.133   -4.9473     0.251     0.022     0.332     0.039     0.000     0.000
    0.114   -4.9506     0.249     0.026     0.323     0.049     0.000     0.000
    0.095   -4.9545     0.243     0.032     0.309     0.063     0.000     0.000
    0.076   -4.9575     0.247     0.031     0.307     0.062     0.000     0.000
    0.057   -4.9627     0.259     0.022     0.325     0.052     0.000     0.000
    0.038   -4.9637     0.259     0.016     0.326     0.048     0.000     0.000
    0.019   -4.9631     0.252     0.014     0.331     0.047     0.000     0.000
    0.000   -4.9627     0.253     0.013     0.329     0.051     0.000     0.000
 
# Band-Index  139
    0.000   -4.9549     0.215     0.043     0.245     0.124     0.000     0.000
    0.019   -4.9551     0.226     0.037     0.260     0.109     0.000     0.000
    0.038   -4.9554     0.229     0.029     0.280     0.091     0.000     0.000
    0.057   -4.9556     0.237     0.023     0.296     0.080     0.000     0.000
    0.076   -4.9535     0.253     0.026     0.319     0.055     0.000     0.000
    0.095   -4.9417     0.256     0.032     0.315     0.053     0.000     0.000
    0.114   -4.9316     0.255     0.025     0.311     0.060     0.000     0.000
    0.133   -4.9265     0.247     0.022     0.314     0.059     0.000     0.000
    0.152   -4.9241     0.240     0.023     0.317     0.061     0.000     0.000
    0.171   -4.9226     0.233     0.026     0.311     0.061     0.000     0.000
    0.190   -4.9223     0.241     0.028     0.319     0.053     0.000     0.000
    0.209   -4.9236     0.246     0.026     0.325     0.045     0.000     0.000
    0.228   -4.9245     0.248     0.025     0.328     0.047     0.000     0.000
    0.228   -4.9245     0.248     0.025     0.328     0.047     0.000     0.000
    0.239   -4.9247     0.248     0.024     0.324     0.047     0.000     0.000
    0.250   -4.9251     0.248     0.022     0.326     0.047     0.000     0.000
    0.261   -4.9259     0.249     0.021     0.324     0.049     0.000     0.000
    0.272   -4.9267     0.249     0.020     0.324     0.050     0.000     0.000
    0.283   -4.9278     0.249     0.020     0.318     0.052     0.000     0.000
    0.294   -4.9293     0.247     0.021     0.310     0.057     0.000     0.000
    0.305   -4.9313     0.248     0.023     0.312     0.062     0.000     0.000
    0.316   -4.9339     0.245     0.024     0.312     0.062     0.000     0.000
    0.327   -4.9360     0.244     0.023     0.316     0.057     0.000     0.000
    0.338   -4.9365     0.243     0.022     0.326     0.051     0.000     0.000
    0.349   -4.9349     0.242     0.020     0.332     0.046     0.000     0.000
    0.360   -4.9337     0.260     0.017     0.327     0.043     0.000     0.000
    0.360   -4.9337     0.260     0.017     0.327     0.043     0.000     0.000
    0.382   -4.9393     0.246     0.025     0.323     0.055     0.000     0.000
    0.404   -4.9334     0.226     0.029     0.315     0.064     0.000     0.000
    0.426   -4.9329     0.248     0.026     0.326     0.048     0.000     0.000
    0.449   -4.9351     0.240     0.034     0.310     0.056     0.000     0.000
    0.471   -4.9370     0.238     0.040     0.314     0.062     0.000     0.000
    0.493   -4.9392     0.240     0.040     0.299     0.069     0.000     0.000
    0.515   -4.9428     0.246     0.030     0.308     0.066     0.000     0.000
    0.537   -4.9466     0.242     0.023     0.314     0.063     0.000     0.000
    0.559   -4.9503     0.235     0.025     0.299     0.078     0.000     0.000
    0.581   -4.9532     0.230     0.031     0.282     0.095     0.000     0.000
    0.603   -4.9547     0.224     0.038     0.261     0.114     0.000     0.000
    0.625   -4.9549     0.215     0.043     0.245     0.124     0.000     0.000
 
# Band-Index  140
    0.625   -4.9475     0.263     0.009     0.338     0.043     0.000     0.000
    0.603   -4.9448     0.252     0.015     0.328     0.053     0.000     0.000
    0.581   -4.9386     0.247     0.021     0.313     0.060     0.000     0.000
    0.559   -4.9304     0.244     0.021     0.313     0.066     0.000     0.000
    0.537   -4.9209     0.250     0.018     0.316     0.060     0.000     0.000
    0.515   -4.9141     0.251     0.021     0.323     0.054     0.000     0.000
    0.493   -4.9116     0.247     0.027     0.326     0.049     0.000     0.000
    0.471   -4.9129     0.245     0.031     0.319     0.056     0.000     0.000
    0.449   -4.9194     0.240     0.034     0.308     0.055     0.000     0.000
    0.426   -4.9262     0.239     0.023     0.320     0.052     0.000     0.000
    0.404   -4.9297     0.237     0.016     0.330     0.049     0.000     0.000
    0.382   -4.9285     0.233     0.019     0.338     0.043     0.000     0.000
    0.360   -4.9320     0.225     0.020     0.335     0.039     0.000     0.000
    0.360   -4.9320     0.225     0.020     0.335     0.039     0.000     0.000
    0.349   -4.9275     0.228     0.021     0.338     0.038     0.000     0.000
    0.338   -4.9217     0.231     0.023     0.330     0.039     0.000     0.000
    0.327   -4.9164     0.230     0.024     0.328     0.046     0.000     0.000
    0.316   -4.9119     0.235     0.019     0.326     0.053     0.000     0.000
    0.305   -4.9086     0.234     0.014     0.320     0.057     0.000     0.000
    0.294   -4.9060     0.234     0.011     0.321     0.063     0.000     0.000
    0.283   -4.9037     0.239     0.011     0.321     0.056     0.000     0.000
    0.272   -4.9011     0.243     0.013     0.328     0.056     0.000     0.000
    0.261   -4.8992     0.248     0.015     0.331     0.051     0.000     0.000
    0.250   -4.8988     0.255     0.017     0.329     0.046     0.000     0.000
    0.239   -4.8991     0.257     0.019     0.329     0.045     0.000     0.000
    0.228   -4.8993     0.242     0.021     0.335     0.042     0.000     0.000
    0.228   -4.8993     0.242     0.021     0.335     0.042     0.000     0.000
    0.209   -4.8986     0.241     0.018     0.334     0.048     0.000     0.000
    0.190   -4.8974     0.242     0.030     0.314     0.054     0.000     0.000
    0.171   -4.8921     0.216     0.042     0.299     0.073     0.000     0.000
    0.152   -4.8864     0.220     0.037     0.297     0.073     0.000     0.000
    0.133   -4.8907     0.225     0.026     0.299     0.074     0.000     0.000
    0.114   -4.9034     0.229     0.022     0.301     0.076     0.000     0.000
    0.095   -4.9147     0.235     0.027     0.304     0.067     0.000     0.000
    0.076   -4.9226     0.240     0.025     0.302     0.071     0.000     0.000
    0.057   -4.9312     0.248     0.020     0.312     0.063     0.000     0.000
    0.038   -4.9396     0.250     0.017     0.324     0.055     0.000     0.000
    0.019   -4.9454     0.256     0.013     0.332     0.047     0.000     0.000
    0.000   -4.9475     0.263     0.009     0.338     0.043     0.000     0.000
 
# Band-Index  141
    0.000   -4.8893     0.247     0.016     0.249     0.117     0.000     0.000
    0.019   -4.8957     0.249     0.018     0.263     0.107     0.000     0.000
    0.038   -4.9026     0.252     0.021     0.279     0.090     0.000     0.000
    0.057   -4.9061     0.251     0.024     0.292     0.072     0.000     0.000
    0.076   -4.9029     0.250     0.027     0.306     0.061     0.000     0.000
    0.095   -4.8920     0.246     0.024     0.323     0.053     0.000     0.000
    0.114   -4.8810     0.243     0.032     0.315     0.058     0.000     0.000
    0.133   -4.8763     0.244     0.040     0.327     0.044     0.000     0.000
    0.152   -4.8728     0.242     0.029     0.333     0.044     0.000     0.000
    0.171   -4.8727     0.239     0.028     0.331     0.048     0.000     0.000
    0.190   -4.8759     0.228     0.029     0.315     0.053     0.000     0.000
    0.209   -4.8801     0.226     0.024     0.312     0.062     0.000     0.000
    0.228   -4.8810     0.237     0.022     0.309     0.060     0.000     0.000
    0.228   -4.8810     0.237     0.022     0.309     0.060     0.000     0.000
    0.239   -4.8826     0.241     0.021     0.309     0.061     0.000     0.000
    0.250   -4.8865     0.241     0.018     0.320     0.058     0.000     0.000
    0.261   -4.8906     0.246     0.016     0.324     0.052     0.000     0.000
    0.272   -4.8926     0.246     0.018     0.329     0.046     0.000     0.000
    0.283   -4.8931     0.250     0.021     0.327     0.044     0.000     0.000
    0.294   -4.8936     0.252     0.020     0.328     0.047     0.000     0.000
    0.305   -4.8944     0.252     0.017     0.332     0.049     0.000     0.000
    0.316   -4.8952     0.260     0.013     0.331     0.048     0.000     0.000
    0.327   -4.8960     0.259     0.012     0.333     0.046     0.000     0.000
    0.338   -4.8972     0.261     0.015     0.332     0.046     0.000     0.000
    0.349   -4.8989     0.257     0.018     0.335     0.038     0.000     0.000
    0.360   -4.9011     0.261     0.021     0.334     0.038     0.000     0.000
    0.360   -4.9011     0.261     0.021     0.334     0.038     0.000     0.000
    0.382   -4.9033     0.254     0.027     0.332     0.041     0.000     0.000
    0.404   -4.8955     0.252     0.028     0.327     0.046     0.000     0.000
    0.426   -4.8828     0.249     0.027     0.320     0.057     0.000     0.000
    0.449   -4.8812     0.228     0.025     0.286     0.096     0.000     0.000
    0.471   -4.8849     0.232     0.032     0.286     0.089     0.000     0.000
    0.493   -4.8901     0.243     0.029     0.298     0.079     0.000     0.000
    0.515   -4.8986     0.254     0.015     0.312     0.070     0.000     0.000
    0.537   -4.9042     0.252     0.012     0.302     0.075     0.000     0.000
    0.559   -4.9031     0.247     0.015     0.288     0.088     0.000     0.000
    0.581   -4.8988     0.246     0.016     0.273     0.096     0.000     0.000
    0.603   -4.8935     0.246     0.016     0.256     0.110     0.000     0.000
    0.625   -4.8893     0.247     0.016     0.249     0.117     0.000     0.000
 
# Band-Index  142
    0.625   -4.8821     0.243     0.018     0.257     0.118     0.000     0.000
    0.603   -4.8751     0.239     0.019     0.251     0.124     0.000     0.000
    0.581   -4.8629     0.238     0.023     0.247     0.123     0.000     0.000
    0.559   -4.8498     0.239     0.029     0.253     0.113     0.000     0.000
