  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.426   -6.4693     0.197     0.210     0.242     0.029
    0.404   -6.4630     0.197     0.223     0.245     0.024
    0.382   -6.4619     0.196     0.229     0.244     0.023
    0.360   -6.4618     0.198     0.231     0.241     0.020
    0.360   -6.4618     0.198     0.231     0.241     0.020
    0.349   -6.4565     0.197     0.229     0.241     0.023
    0.338   -6.4513     0.199     0.222     0.244     0.027
    0.327   -6.4477     0.198     0.210     0.246     0.032
    0.316   -6.4474     0.198     0.192     0.249     0.039
    0.305   -6.4496     0.200     0.169     0.251     0.046
    0.294   -6.4527     0.199     0.145     0.254     0.058
    0.283   -6.4558     0.201     0.120     0.261     0.060
    0.272   -6.4583     0.210     0.096     0.269     0.061
    0.261   -6.4601     0.220     0.071     0.279     0.054
    0.250   -6.4612     0.231     0.057     0.290     0.050
    0.239   -6.4618     0.235     0.055     0.297     0.045
    0.228   -6.4620     0.234     0.060     0.288     0.045
    0.228   -6.4620     0.234     0.060     0.288     0.045
    0.209   -6.4628     0.223     0.104     0.282     0.038
    0.190   -6.4653     0.207     0.134     0.267     0.046
    0.171   -6.4696     0.198     0.136     0.257     0.060
    0.152   -6.4753     0.197     0.131     0.251     0.065
    0.133   -6.4817     0.197     0.127     0.253     0.066
    0.114   -6.4875     0.198     0.120     0.255     0.064
    0.095   -6.4919     0.202     0.105     0.261     0.062
    0.076   -6.4947     0.212     0.081     0.268     0.060
    0.057   -6.4961     0.220     0.053     0.280     0.063
    0.038   -6.4967     0.227     0.031     0.287     0.063
    0.019   -6.4968     0.234     0.018     0.291     0.063
    0.000   -6.4968     0.236     0.014     0.293     0.066
 
# Band-Index   85
    0.000   -6.4611     0.224     0.011     0.295     0.070
    0.019   -6.4592     0.225     0.010     0.293     0.068
    0.038   -6.4541     0.230     0.010     0.297     0.067
    0.057   -6.4468     0.226     0.012     0.291     0.066
    0.076   -6.4384     0.226     0.018     0.290     0.067
    0.095   -6.4298     0.225     0.025     0.291     0.069
    0.114   -6.4216     0.219     0.029     0.284     0.073
    0.133   -6.4149     0.229     0.028     0.286     0.072
    0.152   -6.4111     0.241     0.030     0.291     0.062
    0.171   -6.4082     0.246     0.031     0.293     0.055
    0.190   -6.4053     0.249     0.030     0.293     0.059
    0.209   -6.4030     0.249     0.030     0.291     0.066
    0.228   -6.4021     0.245     0.030     0.289     0.066
    0.228   -6.4021     0.245     0.030     0.289     0.066
    0.239   -6.4023     0.247     0.030     0.288     0.066
    0.250   -6.4030     0.252     0.031     0.292     0.060
    0.261   -6.4045     0.256     0.033     0.290     0.054
    0.272   -6.4070     0.254     0.037     0.295     0.047
    0.283   -6.4111     0.250     0.044     0.290     0.044
    0.294   -6.4163     0.247     0.051     0.292     0.046
    0.305   -6.4220     0.239     0.058     0.290     0.050
    0.316   -6.4272     0.228     0.069     0.281     0.057
    0.327   -6.4304     0.213     0.083     0.264     0.068
    0.338   -6.4313     0.203     0.090     0.261     0.074
    0.349   -6.4314     0.200     0.090     0.257     0.082
    0.360   -6.4320     0.201     0.089     0.257     0.081
    0.360   -6.4320     0.201     0.089     0.257     0.081
    0.382   -6.4381     0.207     0.074     0.261     0.081
    0.404   -6.4414     0.222     0.059     0.266     0.071
    0.426   -6.4380     0.227     0.060     0.280     0.058
    0.449   -6.4308     0.229     0.059     0.286     0.056
    0.471   -6.4243     0.229     0.038     0.293     0.057
    0.493   -6.4264     0.226     0.018     0.289     0.067
    0.515   -6.4341     0.227     0.021     0.291     0.066
    0.537   -6.4421     0.224     0.020     0.294     0.065
    0.559   -6.4494     0.225     0.016     0.295     0.067
    0.581   -6.4555     0.224     0.012     0.294     0.068
    0.603   -6.4596     0.222     0.011     0.291     0.068
    0.625   -6.4611     0.224     0.011     0.295     0.070
 
# Band-Index   86
    0.625   -6.4406     0.216     0.032     0.289     0.064
    0.603   -6.4389     0.215     0.032     0.290     0.063
    0.581   -6.4340     0.217     0.032     0.287     0.067
    0.559   -6.4267     0.220     0.031     0.288     0.066
    0.537   -6.4185     0.226     0.029     0.291     0.065
    0.515   -6.4125     0.227     0.030     0.293     0.066
    0.493   -6.4117     0.235     0.034     0.292     0.064
    0.471   -6.4107     0.230     0.039     0.291     0.059
    0.449   -6.4035     0.222     0.034     0.287     0.072
    0.426   -6.3963     0.217     0.026     0.286     0.080
    0.404   -6.3920     0.218     0.022     0.287     0.078
    0.382   -6.3928     0.228     0.022     0.286     0.070
    0.360   -6.3989     0.233     0.025     0.290     0.064
    0.360   -6.3989     0.233     0.025     0.290     0.064
    0.349   -6.4002     0.230     0.027     0.292     0.066
    0.338   -6.4009     0.229     0.034     0.285     0.068
    0.327   -6.4009     0.226     0.040     0.278     0.074
    0.316   -6.4003     0.222     0.044     0.275     0.079
    0.305   -6.3995     0.220     0.043     0.275     0.084
    0.294   -6.3984     0.223     0.041     0.269     0.084
    0.283   -6.3971     0.222     0.038     0.270     0.085
    0.272   -6.3952     0.224     0.035     0.274     0.085
    0.261   -6.3928     0.224     0.032     0.272     0.085
    0.250   -6.3903     0.226     0.028     0.279     0.082
    0.239   -6.3885     0.226     0.025     0.280     0.081
    0.228   -6.3879     0.226     0.024     0.281     0.078
    0.228   -6.3879     0.226     0.024     0.281     0.078
    0.209   -6.3900     0.225     0.031     0.288     0.074
    0.190   -6.3948     0.230     0.040     0.281     0.068
    0.171   -6.4002     0.231     0.048     0.284     0.062
    0.152   -6.4057     0.228     0.056     0.280     0.054
    0.133   -6.4106     0.231     0.077     0.279     0.045
    0.114   -6.4140     0.231     0.086     0.286     0.038
    0.095   -6.4180     0.232     0.056     0.287     0.051
    0.076   -6.4236     0.228     0.037     0.290     0.060
    0.057   -6.4299     0.226     0.034     0.287     0.063
    0.038   -6.4355     0.218     0.035     0.289     0.066
    0.019   -6.4393     0.218     0.034     0.289     0.063
    0.000   -6.4406     0.216     0.032     0.289     0.064
 
# Band-Index   87
    0.000   -6.3762     0.215     0.102     0.303     0.025
    0.019   -6.3773     0.213     0.099     0.297     0.034
    0.038   -6.3790     0.213     0.096     0.291     0.036
    0.057   -6.3806     0.212     0.094     0.290     0.037
    0.076   -6.3828     0.221     0.085     0.292     0.040
    0.095   -6.3852     0.225     0.070     0.289     0.046
    0.114   -6.3868     0.229     0.053     0.296     0.054
    0.133   -6.3870     0.233     0.037     0.291     0.059
    0.152   -6.3857     0.235     0.029     0.291     0.060
    0.171   -6.3840     0.242     0.027     0.293     0.060
    0.190   -6.3829     0.246     0.026     0.294     0.062
    0.209   -6.3825     0.243     0.023     0.291     0.064
    0.228   -6.3825     0.233     0.018     0.287     0.078
    0.228   -6.3825     0.233     0.018     0.287     0.078
    0.239   -6.3822     0.234     0.018     0.284     0.078
    0.250   -6.3813     0.227     0.020     0.282     0.080
    0.261   -6.3801     0.223     0.021     0.278     0.084
    0.272   -6.3790     0.215     0.022     0.278     0.088
    0.283   -6.3782     0.210     0.022     0.279     0.090
    0.294   -6.3775     0.212     0.021     0.282     0.089
    0.305   -6.3764     0.211     0.020     0.284     0.087
    0.316   -6.3747     0.213     0.019     0.284     0.082
    0.327   -6.3725     0.218     0.018     0.283     0.082
    0.338   -6.3702     0.216     0.016     0.283     0.084
    0.349   -6.3681     0.225     0.014     0.290     0.082
    0.360   -6.3666     0.226     0.013     0.289     0.077
    0.360   -6.3666     0.226     0.013     0.289     0.077
    0.382   -6.3643     0.222     0.019     0.285     0.081
    0.404   -6.3664     0.218     0.029     0.284     0.078
    0.426   -6.3718     0.219     0.031     0.282     0.077
    0.449   -6.3781     0.224     0.029     0.284     0.080
    0.471   -6.3841     0.228     0.028     0.284     0.077
    0.493   -6.3890     0.230     0.034     0.292     0.072
    0.515   -6.3901     0.226     0.057     0.292     0.059
    0.537   -6.3876     0.221     0.076     0.295     0.049
    0.559   -6.3843     0.218     0.086     0.293     0.040
    0.581   -6.3811     0.217     0.092     0.296     0.038
    0.603   -6.3780     0.216     0.098     0.298     0.029
    0.625   -6.3762     0.215     0.102     0.303     0.025
 
# Band-Index   88
    0.625   -6.3683     0.203     0.083     0.263     0.067
    0.603   -6.3671     0.209     0.088     0.269     0.061
    0.581   -6.3655     0.217     0.082     0.277     0.048
    0.559   -6.3636     0.230     0.066     0.290     0.046
    0.537   -6.3606     0.233     0.057     0.296     0.044
    0.515   -6.3570     0.232     0.057     0.293     0.040
    0.493   -6.3532     0.233     0.058     0.295     0.043
    0.471   -6.3496     0.234     0.056     0.294     0.047
    0.449   -6.3468     0.235     0.053     0.291     0.052
    0.426   -6.3460     0.234     0.051     0.287     0.054
    0.404   -6.3477     0.232     0.050     0.284     0.057
    0.382   -6.3491     0.235     0.052     0.285     0.054
    0.360   -6.3489     0.239     0.053     0.285     0.050
    0.360   -6.3489     0.239     0.053     0.285     0.050
    0.349   -6.3506     0.239     0.050     0.285     0.049
    0.338   -6.3527     0.244     0.043     0.292     0.050
    0.327   -6.3549     0.246     0.034     0.295     0.049
    0.316   -6.3573     0.251     0.029     0.297     0.048
    0.305   -6.3598     0.252     0.029     0.299     0.045
    0.294   -6.3622     0.252     0.034     0.298     0.045
    0.283   -6.3642     0.251     0.042     0.294     0.042
    0.272   -6.3653     0.244     0.051     0.292     0.044
    0.261   -6.3655     0.241     0.060     0.285     0.043
    0.250   -6.3651     0.235     0.068     0.281     0.047
    0.239   -6.3647     0.233     0.073     0.283     0.047
    0.228   -6.3645     0.226     0.073     0.278     0.049
    0.228   -6.3645     0.226     0.073     0.278     0.049
    0.209   -6.3631     0.235     0.061     0.285     0.050
    0.190   -6.3605     0.245     0.041     0.295     0.046
    0.171   -6.3583     0.248     0.032     0.301     0.044
    0.152   -6.3566     0.251     0.029     0.303     0.044
    0.133   -6.3556     0.253     0.028     0.301     0.041
    0.114   -6.3565     0.250     0.027     0.303     0.039
    0.095   -6.3602     0.248     0.029     0.300     0.044
    0.076   -6.3645     0.242     0.036     0.294     0.047
    0.057   -6.3662     0.230     0.050     0.290     0.048
    0.038   -6.3659     0.220     0.068     0.278     0.059
    0.019   -6.3669     0.207     0.081     0.269     0.063
    0.000   -6.3683     0.203     0.083     0.263     0.067
 
# Band-Index   89
    0.000   -6.3495     0.233     0.044     0.312     0.029
    0.019   -6.3514     0.239     0.036     0.311     0.036
    0.038   -6.3519     0.236     0.035     0.299     0.044
    0.057   -6.3489     0.232     0.042     0.292     0.054
    0.076   -6.3445     0.234     0.044     0.286     0.056
    0.095   -6.3387     0.238     0.041     0.287     0.059
    0.114   -6.3299     0.241     0.039     0.290     0.060
    0.133   -6.3185     0.233     0.045     0.283     0.063
    0.152   -6.3103     0.216     0.065     0.272     0.069
    0.171   -6.3105     0.218     0.068     0.277     0.062
    0.190   -6.3124     0.219     0.065     0.280     0.059
    0.209   -6.3128     0.220     0.064     0.276     0.057
    0.228   -6.3126     0.224     0.065     0.278     0.059
    0.228   -6.3126     0.224     0.065     0.278     0.059
    0.239   -6.3128     0.224     0.063     0.275     0.057
    0.250   -6.3135     0.229     0.059     0.281     0.059
    0.261   -6.3143     0.234     0.053     0.278     0.056
    0.272   -6.3152     0.237     0.047     0.277     0.058
    0.283   -6.3159     0.239     0.041     0.281     0.059
    0.294   -6.3164     0.241     0.034     0.284     0.060
    0.305   -6.3166     0.243     0.029     0.281     0.065
    0.316   -6.3167     0.246     0.023     0.281     0.067
    0.327   -6.3165     0.245     0.020     0.281     0.067
    0.338   -6.3163     0.245     0.018     0.291     0.069
    0.349   -6.3162     0.244     0.021     0.288     0.066
    0.360   -6.3164     0.242     0.026     0.283     0.065
    0.360   -6.3164     0.242     0.026     0.283     0.065
    0.382   -6.3133     0.241     0.031     0.284     0.067
    0.404   -6.3081     0.235     0.034     0.283     0.068
    0.426   -6.3017     0.230     0.036     0.282     0.071
    0.449   -6.2991     0.231     0.037     0.278     0.069
    0.471   -6.3068     0.245     0.030     0.281     0.064
    0.493   -6.3192     0.247     0.026     0.281     0.060
    0.515   -6.3329     0.248     0.029     0.285     0.059
    0.537   -6.3440     0.245     0.034     0.287     0.052
    0.559   -6.3503     0.247     0.036     0.293     0.051
    0.581   -6.3525     0.245     0.035     0.302     0.043
    0.603   -6.3514     0.241     0.038     0.310     0.032
    0.625   -6.3495     0.233     0.044     0.312     0.029
 
# Band-Index   90
    0.625   -6.3389     0.260     0.024     0.314     0.024
    0.603   -6.3355     0.251     0.030     0.314     0.029
    0.581   -6.3287     0.244     0.038     0.308     0.034
    0.559   -6.3201     0.240     0.041     0.302     0.039
    0.537   -6.3108     0.232     0.042     0.297     0.047
    0.515   -6.3022     0.236     0.040     0.293     0.050
    0.493   -6.2961     0.237     0.035     0.293     0.051
