    # Energy          Mo          Au           S          Si
     9.72591     0.00000     0.00000     0.00000     0.00000
     9.72891     0.00000     0.00000     0.00000     0.00000
     9.73191     0.00000     0.00000     0.00000     0.00000
     9.73491     0.00000     0.00000     0.00000     0.00000
     9.73791     0.00000     0.00000     0.00000     0.00000
     9.74091     0.00000     0.00000     0.00000     0.00000
     9.74391     0.00000     0.00000     0.00000     0.00000
     9.74691     0.00000     0.00000     0.00000     0.00000
     9.74991     0.00000     0.00000     0.00000     0.00000
     9.75291     0.00000     0.00000     0.00000     0.00000
     9.75591     0.00000     0.00000     0.00000     0.00000
     9.75891     0.00000     0.00000     0.00000     0.00000
     9.76191     0.00000     0.00000     0.00000     0.00000
     9.76491     0.00000     0.00000     0.00000     0.00000
     9.76791     0.00000     0.00000     0.00000     0.00000
     9.77091     0.00000     0.00000     0.00000     0.00000
     9.77391     0.00000     0.00000     0.00000     0.00000
     9.77691     0.00000     0.00000     0.00000     0.00000
     9.77991     0.00000     0.00000     0.00000     0.00000
     9.78291     0.00000     0.00000     0.00000     0.00000
     9.78591     0.00000     0.00000     0.00000     0.00000
     9.78891     0.00000     0.00000     0.00000     0.00000
     9.79191     0.00000     0.00000     0.00000     0.00000
     9.79491     0.00000     0.00000     0.00000     0.00000
     9.79791     0.00000     0.00000     0.00000     0.00000
     9.80091     0.00000     0.00000     0.00000     0.00000
     9.80391     0.00000     0.00000     0.00000     0.00000
     9.80691     0.00000     0.00000     0.00000     0.00000
     9.80991     0.00000     0.00000     0.00000     0.00000
     9.81291     0.00000     0.00000     0.00000     0.00000
     9.81591     0.00000     0.00000     0.00000     0.00000
     9.81891     0.00000     0.00000     0.00000     0.00000
     9.82191     0.00000     0.00000     0.00000     0.00000
     9.82491     0.00000     0.00000     0.00000     0.00000
     9.82791     0.00000     0.00000     0.00000     0.00000
     9.83091     0.00000     0.00000     0.00000     0.00000
     9.83391     0.00000     0.00000     0.00000     0.00000
     9.83691     0.00000     0.00000     0.00000     0.00000
     9.83991     0.00000     0.00000     0.00000     0.00000
     9.84291     0.00000     0.00000     0.00000     0.00000
     9.84591     0.00000     0.00000     0.00000     0.00000
     9.84891     0.00000     0.00000     0.00000     0.00000
     9.85191     0.00000     0.00000     0.00000     0.00000
     9.85491     0.00000     0.00000     0.00000     0.00000
     9.85791     0.00000     0.00000     0.00000     0.00000
     9.86091     0.00000     0.00000     0.00000     0.00000
     9.86391     0.00000     0.00000     0.00000     0.00000
     9.86691     0.00000     0.00000     0.00000     0.00000
     9.86991     0.00000     0.00000     0.00000     0.00000
     9.87291     0.00000     0.00000     0.00000     0.00000
     9.87591     0.00000     0.00000     0.00000     0.00000
     9.87891     0.00000     0.00000     0.00000     0.00000
     9.88191     0.00000     0.00000     0.00000     0.00000
     9.88491     0.00000     0.00000     0.00000     0.00000
     9.88791     0.00000     0.00000     0.00000     0.00000
     9.89091     0.00000     0.00000     0.00000     0.00000
     9.89391     0.00000     0.00000     0.00000     0.00000
     9.89691     0.00000     0.00000     0.00000     0.00000
     9.89991     0.00000     0.00000     0.00000     0.00000
     9.90291     0.00000     0.00000     0.00000     0.00000
     9.90591     0.00000     0.00000     0.00000     0.00000
     9.90891     0.00000     0.00000     0.00000     0.00000
     9.91191     0.00000     0.00000     0.00000     0.00000
     9.91491     0.00000     0.00000     0.00000     0.00000
     9.91791     0.00000     0.00000     0.00000     0.00000
     9.92091     0.00000     0.00000     0.00000     0.00000
     9.92391     0.00000     0.00000     0.00000     0.00000
     9.92691     0.00000     0.00000     0.00000     0.00000
     9.92991     0.00000     0.00000     0.00000     0.00000
     9.93291     0.00000     0.00000     0.00000     0.00000
     9.93591     0.00000     0.00000     0.00000     0.00000
     9.93891     0.00000     0.00000     0.00000     0.00000
     9.94191     0.00000     0.00000     0.00000     0.00000
     9.94491     0.00000     0.00000     0.00000     0.00000
     9.94791     0.00000     0.00000     0.00000     0.00000
     9.95091     0.00000     0.00000     0.00000     0.00000
     9.95391     0.00000     0.00000     0.00000     0.00000
     9.95691     0.00000     0.00000     0.00000     0.00000
     9.95991     0.00000     0.00000     0.00000     0.00000
     9.96291     0.00000     0.00000     0.00000     0.00000
     9.96591     0.00000     0.00000     0.00000     0.00000
     9.96891     0.00000     0.00000     0.00000     0.00000
     9.97191     0.00000     0.00000     0.00000     0.00000
     9.97491     0.00000     0.00000     0.00000     0.00000
     9.97791     0.00000     0.00000     0.00000     0.00000
     9.98091     0.00000     0.00000     0.00000     0.00000
     9.98391     0.00000     0.00000     0.00000     0.00000
     9.98691     0.00000     0.00000     0.00000     0.00000
     9.98991     0.00000     0.00000     0.00000     0.00000
     9.99291     0.00000     0.00000     0.00000     0.00000
     9.99591     0.00000     0.00000     0.00000     0.00000
     9.99891     0.00000     0.00000     0.00000     0.00000
    10.00191     0.00000     0.00000     0.00000     0.00000
    10.00491     0.00000     0.00000     0.00000     0.00000
    10.00791     0.00000     0.00000     0.00000     0.00000
    10.01091     0.00000     0.00000     0.00000     0.00000
    10.01391     0.00000     0.00000     0.00000     0.00000
    10.01691     0.00000     0.00000     0.00000     0.00000
    10.01991     0.00000     0.00000     0.00000     0.00000
    10.02291     0.00000     0.00000     0.00000     0.00000
    10.02591     0.00000     0.00000     0.00000     0.00000
    10.02891     0.00000     0.00000     0.00000     0.00000
    10.03191     0.00000     0.00000     0.00000     0.00000
    10.03491     0.00000     0.00000     0.00000     0.00000
    10.03791     0.00000     0.00000     0.00000     0.00000
    10.04091     0.00000     0.00000     0.00000     0.00000
    10.04391     0.00000     0.00000     0.00000     0.00000
    10.04691     0.00000     0.00000     0.00000     0.00000
    10.04991     0.00000     0.00000     0.00000     0.00000
    10.05291     0.00000     0.00000     0.00000     0.00000
    10.05591     0.00000     0.00000     0.00000     0.00000
    10.05891     0.00000     0.00000     0.00000     0.00000
    10.06191     0.00000     0.00000     0.00000     0.00000
    10.06491     0.00000     0.00000     0.00000     0.00000
    10.06791     0.00000     0.00000     0.00000     0.00000
    10.07091     0.00000     0.00000     0.00000     0.00000
    10.07391     0.00000     0.00000     0.00000     0.00000
    10.07691     0.00000     0.00000     0.00000     0.00000
    10.07991     0.00000     0.00000     0.00000     0.00000
    10.08291     0.00000     0.00000     0.00000     0.00000
    10.08591     0.00000     0.00000     0.00000     0.00000
    10.08891     0.00000     0.00000     0.00000     0.00000
    10.09191     0.00000     0.00000     0.00000     0.00000
    10.09491     0.00000     0.00000     0.00000     0.00000
    10.09791     0.00000     0.00000     0.00000     0.00000
    10.10091     0.00000     0.00000     0.00000     0.00000
    10.10391     0.00000     0.00000     0.00000     0.00000
    10.10691     0.00000     0.00000     0.00000     0.00000
    10.10991     0.00000     0.00000     0.00000     0.00000
    10.11291     0.00000     0.00000     0.00000     0.00000
    10.11591     0.00000     0.00000     0.00000     0.00000
    10.11891     0.00000     0.00000     0.00000     0.00000
    10.12191     0.00000     0.00000     0.00000     0.00000
    10.12491     0.00000     0.00000     0.00000     0.00000
    10.12791     0.00000     0.00000     0.00000     0.00000
    10.13091     0.00000     0.00000     0.00000     0.00000
    10.13391     0.00000     0.00000     0.00000     0.00000
    10.13691     0.00000     0.00000     0.00000     0.00000
    10.13991     0.00000     0.00000     0.00000     0.00000
    10.14291     0.00000     0.00000     0.00000     0.00000
    10.14591     0.00000     0.00000     0.00000     0.00000
    10.14891     0.00000     0.00000     0.00000     0.00000
    10.15191     0.00000     0.00000     0.00000     0.00000
    10.15491     0.00000     0.00000     0.00000     0.00000
    10.15791     0.00000     0.00000     0.00000     0.00000
    10.16091     0.00000     0.00000     0.00000     0.00000
    10.16391     0.00000     0.00000     0.00000     0.00000
    10.16691     0.00000     0.00000     0.00000     0.00000
    10.16991     0.00000     0.00000     0.00000     0.00000
    10.17291     0.00000     0.00000     0.00000     0.00000
    10.17591     0.00000     0.00000     0.00000     0.00000
    10.17891     0.00000     0.00000     0.00000     0.00000
    10.18191     0.00000     0.00000     0.00000     0.00000
    10.18491     0.00000     0.00000     0.00000     0.00000
    10.18791     0.00000     0.00000     0.00000     0.00000
    10.19091     0.00000     0.00000     0.00000     0.00000
    10.19391     0.00000     0.00000     0.00000     0.00000
    10.19691     0.00000     0.00000     0.00000     0.00000
    10.19991     0.00000     0.00000     0.00000     0.00000
    10.20291     0.00000     0.00000     0.00000     0.00000
    10.20591     0.00000     0.00000     0.00000     0.00000
    10.20891     0.00000     0.00000     0.00000     0.00000
    10.21191     0.00000     0.00000     0.00000     0.00000
    10.21491     0.00000     0.00000     0.00000     0.00000
    10.21791     0.00000     0.00000     0.00000     0.00000
    10.22091     0.00000     0.00000     0.00000     0.00000
    10.22391     0.00000     0.00000     0.00000     0.00000
    10.22691     0.00000     0.00000     0.00000     0.00000
    10.22991     0.00000     0.00000     0.00000     0.00000
    10.23291     0.00000     0.00000     0.00000     0.00000
    10.23591     0.00000     0.00000     0.00000     0.00000
    10.23891     0.00000     0.00000     0.00000     0.00000
    10.24191     0.00000     0.00000     0.00000     0.00000
    10.24491     0.00000     0.00000     0.00000     0.00000
    10.24791     0.00000     0.00000     0.00000     0.00000
    10.25091     0.00000     0.00000     0.00000     0.00000
    10.25391     0.00000     0.00000     0.00000     0.00000
    10.25691     0.00000     0.00000     0.00000     0.00000
    10.25991     0.00000     0.00000     0.00000     0.00000
    10.26291     0.00000     0.00000     0.00000     0.00000
    10.26591     0.00000     0.00000     0.00000     0.00000
    10.26891     0.00000     0.00000     0.00000     0.00000
    10.27191     0.00000     0.00000     0.00000     0.00000
    10.27491     0.00000     0.00000     0.00000     0.00000
    10.27791     0.00000     0.00000     0.00000     0.00000
    10.28091     0.00000     0.00000     0.00000     0.00000
    10.28391     0.00000     0.00000     0.00000     0.00000
    10.28691     0.00000     0.00000     0.00000     0.00000
    10.28991     0.00000     0.00000     0.00000     0.00000
    10.29291     0.00000     0.00000     0.00000     0.00000
    10.29591     0.00000     0.00000     0.00000     0.00000
    10.29891     0.00000     0.00000     0.00000     0.00000
    10.30191     0.00000     0.00000     0.00000     0.00000
    10.30491     0.00000     0.00000     0.00000     0.00000
    10.30791     0.00000     0.00000     0.00000     0.00000
    10.31091     0.00000     0.00000     0.00000     0.00000
    10.31391     0.00000     0.00000     0.00000     0.00000
    10.31691     0.00000     0.00000     0.00000     0.00000
    10.31991     0.00000     0.00000     0.00000     0.00000
    10.32291     0.00000     0.00000     0.00000     0.00000
    10.32591     0.00000     0.00000     0.00000     0.00000
