  #K-Path    Energy        Mo        Au         S        Si
# Band-Index    1
    0.228   -0.8900     0.226     0.003     0.139     0.174
    0.209   -0.8907     0.229     0.003     0.138     0.173
    0.190   -0.8928     0.232     0.003     0.140     0.172
    0.171   -0.8961     0.234     0.003     0.147     0.170
    0.152   -0.9007     0.236     0.003     0.150     0.165
    0.133   -0.9062     0.236     0.003     0.156     0.168
    0.114   -0.9123     0.240     0.004     0.153     0.167
    0.095   -0.9188     0.240     0.005     0.157     0.162
    0.076   -0.9248     0.250     0.007     0.153     0.164
    0.057   -0.9297     0.254     0.010     0.148     0.163
    0.038   -0.9328     0.256     0.011     0.145     0.160
    0.019   -0.9340     0.250     0.011     0.140     0.164
    0.000   -0.9342     0.249     0.010     0.136     0.166
 
# Band-Index  277
    0.000   -0.8446     0.188     0.004     0.122     0.173
    0.019   -0.8436     0.190     0.004     0.122     0.173
    0.038   -0.8407     0.193     0.005     0.120     0.173
    0.057   -0.8365     0.196     0.005     0.117     0.169
    0.076   -0.8316     0.199     0.005     0.115     0.170
    0.095   -0.8265     0.204     0.006     0.118     0.169
    0.114   -0.8216     0.208     0.006     0.114     0.171
    0.133   -0.8171     0.209     0.007     0.113     0.173
    0.152   -0.8130     0.214     0.007     0.108     0.170
    0.171   -0.8092     0.215     0.008     0.109     0.175
    0.190   -0.8059     0.215     0.008     0.105     0.177
    0.209   -0.8034     0.215     0.008     0.105     0.176
    0.228   -0.8025     0.218     0.008     0.103     0.174
    0.228   -0.8025     0.218     0.008     0.103     0.174
    0.239   -0.8027     0.219     0.008     0.103     0.174
    0.250   -0.8033     0.217     0.009     0.103     0.173
    0.261   -0.8042     0.218     0.009     0.104     0.171
    0.272   -0.8053     0.218     0.009     0.105     0.171
    0.283   -0.8065     0.219     0.009     0.105     0.172
    0.294   -0.8076     0.219     0.009     0.106     0.171
    0.305   -0.8087     0.221     0.009     0.106     0.170
    0.316   -0.8097     0.223     0.009     0.114     0.167
    0.327   -0.8108     0.225     0.008     0.116     0.166
    0.338   -0.8119     0.224     0.008     0.116     0.165
    0.349   -0.8135     0.228     0.007     0.122     0.165
    0.360   -0.8156     0.228     0.007     0.124     0.164
    0.360   -0.8156     0.228     0.007     0.124     0.164
    0.382   -0.8229     0.222     0.007     0.126     0.166
    0.404   -0.8316     0.215     0.007     0.123     0.167
    0.426   -0.8391     0.212     0.007     0.124     0.168
    0.449   -0.8433     0.206     0.008     0.116     0.172
    0.471   -0.8442     0.203     0.007     0.115     0.172
    0.493   -0.8438     0.198     0.006     0.119     0.173
    0.515   -0.8432     0.195     0.006     0.116     0.173
    0.537   -0.8431     0.192     0.005     0.117     0.174
    0.559   -0.8436     0.190     0.005     0.120     0.171
    0.581   -0.8441     0.189     0.005     0.121     0.171
    0.603   -0.8444     0.190     0.004     0.121     0.174
    0.625   -0.8446     0.188     0.004     0.122     0.173
 
# Band-Index  278
    0.625   -0.7243     0.307     0.015     0.115     0.143
    0.603   -0.7268     0.296     0.015     0.115     0.150
    0.581   -0.7313     0.270     0.013     0.121     0.155
    0.559   -0.7350     0.246     0.011     0.124     0.163
    0.537   -0.7374     0.231     0.009     0.128     0.173
    0.515   -0.7383     0.215     0.007     0.125     0.178
    0.493   -0.7379     0.207     0.006     0.119     0.186
    0.471   -0.7368     0.203     0.004     0.116     0.188
    0.449   -0.7353     0.194     0.003     0.106     0.193
    0.426   -0.7340     0.191     0.003     0.097     0.199
    0.404   -0.7327     0.187     0.003     0.096     0.200
    0.382   -0.7312     0.186     0.003     0.098     0.201
    0.360   -0.7301     0.185     0.003     0.096     0.201
    0.360   -0.7301     0.185     0.003     0.096     0.201
    0.349   -0.7326     0.185     0.003     0.096     0.201
    0.338   -0.7352     0.189     0.003     0.096     0.201
    0.327   -0.7375     0.188     0.003     0.098     0.199
    0.316   -0.7398     0.189     0.003     0.097     0.198
    0.305   -0.7421     0.192     0.003     0.099     0.195
    0.294   -0.7446     0.193     0.004     0.099     0.199
    0.283   -0.7471     0.197     0.004     0.102     0.194
    0.272   -0.7495     0.201     0.004     0.103     0.196
    0.261   -0.7516     0.203     0.005     0.108     0.194
    0.250   -0.7534     0.205     0.005     0.111     0.192
    0.239   -0.7545     0.203     0.005     0.111     0.190
    0.228   -0.7548     0.207     0.006     0.113     0.189
    0.228   -0.7548     0.207     0.006     0.113     0.189
    0.209   -0.7537     0.214     0.004     0.118     0.184
    0.190   -0.7506     0.221     0.004     0.118     0.183
    0.171   -0.7466     0.222     0.003     0.122     0.179
    0.152   -0.7436     0.226     0.004     0.126     0.178
    0.133   -0.7427     0.229     0.004     0.125     0.179
    0.114   -0.7427     0.231     0.005     0.125     0.175
    0.095   -0.7418     0.234     0.006     0.125     0.177
    0.076   -0.7393     0.238     0.007     0.123     0.175
    0.057   -0.7353     0.249     0.009     0.123     0.168
    0.038   -0.7304     0.262     0.011     0.118     0.163
    0.019   -0.7261     0.289     0.013     0.117     0.152
    0.000   -0.7243     0.307     0.015     0.115     0.143
 
# Band-Index  279
    0.000   -0.7029     0.161     0.004     0.113     0.208
    0.019   -0.7027     0.169     0.004     0.112     0.204
    0.038   -0.7022     0.183     0.004     0.112     0.197
    0.057   -0.7016     0.199     0.005     0.118     0.196
    0.076   -0.7013     0.208     0.004     0.120     0.194
    0.095   -0.7026     0.214     0.004     0.122     0.190
    0.114   -0.7074     0.214     0.004     0.123     0.197
    0.133   -0.7154     0.215     0.005     0.126     0.189
    0.152   -0.7220     0.223     0.005     0.123     0.186
    0.171   -0.7241     0.234     0.005     0.125     0.179
    0.190   -0.7235     0.236     0.004     0.123     0.178
    0.209   -0.7223     0.243     0.003     0.123     0.175
    0.228   -0.7219     0.244     0.003     0.124     0.175
    0.228   -0.7219     0.244     0.003     0.124     0.175
    0.239   -0.7219     0.244     0.003     0.123     0.175
    0.250   -0.7221     0.244     0.003     0.123     0.176
    0.261   -0.7224     0.243     0.003     0.125     0.175
    0.272   -0.7227     0.240     0.003     0.124     0.175
    0.283   -0.7230     0.240     0.003     0.124     0.171
    0.294   -0.7232     0.239     0.004     0.126     0.176
    0.305   -0.7232     0.232     0.004     0.121     0.177
    0.316   -0.7232     0.225     0.004     0.120     0.178
    0.327   -0.7234     0.222     0.005     0.117     0.182
    0.338   -0.7241     0.215     0.005     0.115     0.186
    0.349   -0.7253     0.212     0.005     0.118     0.188
    0.360   -0.7266     0.214     0.004     0.115     0.186
    0.360   -0.7266     0.214     0.004     0.115     0.186
    0.382   -0.7196     0.209     0.005     0.115     0.188
    0.404   -0.7123     0.212     0.005     0.118     0.187
    0.426   -0.7074     0.212     0.005     0.118     0.190
    0.449   -0.7038     0.210     0.004     0.114     0.191
    0.471   -0.6991     0.201     0.004     0.110     0.193
    0.493   -0.6928     0.198     0.004     0.109     0.201
    0.515   -0.6877     0.198     0.005     0.116     0.198
    0.537   -0.6866     0.199     0.006     0.115     0.193
    0.559   -0.6890     0.202     0.007     0.118     0.190
    0.581   -0.6938     0.197     0.006     0.117     0.193
    0.603   -0.6997     0.179     0.005     0.119     0.199
    0.625   -0.7029     0.161     0.004     0.113     0.208
 
# Band-Index  280
    0.625   -0.6575     0.167     0.013     0.123     0.200
    0.603   -0.6558     0.172     0.013     0.124     0.202
    0.581   -0.6505     0.174     0.014     0.124     0.194
    0.559   -0.6417     0.183     0.014     0.115     0.195
    0.537   -0.6328     0.175     0.011     0.085     0.227
    0.515   -0.6394     0.188     0.008     0.082     0.228
    0.493   -0.6486     0.196     0.009     0.090     0.208
    0.471   -0.6568     0.208     0.008     0.105     0.194
    0.449   -0.6669     0.215     0.008     0.115     0.184
    0.426   -0.6774     0.218     0.008     0.129     0.177
    0.404   -0.6860     0.215     0.008     0.129     0.178
    0.382   -0.6914     0.210     0.008     0.134     0.175
    0.360   -0.6946     0.210     0.008     0.137     0.177
    0.360   -0.6946     0.210     0.008     0.137     0.177
    0.349   -0.6954     0.209     0.008     0.138     0.175
    0.338   -0.6952     0.208     0.008     0.134     0.179
    0.327   -0.6937     0.208     0.007     0.131     0.180
    0.316   -0.6909     0.205     0.007     0.126     0.182
    0.305   -0.6871     0.204     0.007     0.125     0.184
    0.294   -0.6827     0.204     0.006     0.122     0.187
    0.283   -0.6781     0.203     0.005     0.117     0.185
    0.272   -0.6736     0.206     0.005     0.116     0.190
    0.261   -0.6695     0.207     0.004     0.117     0.189
    0.250   -0.6661     0.208     0.004     0.116     0.189
    0.239   -0.6638     0.211     0.003     0.117     0.189
    0.228   -0.6630     0.208     0.004     0.113     0.188
    0.228   -0.6630     0.208     0.004     0.113     0.188
    0.209   -0.6636     0.203     0.004     0.107     0.195
    0.190   -0.6651     0.193     0.005     0.097     0.205
    0.171   -0.6670     0.193     0.005     0.094     0.209
    0.152   -0.6687     0.193     0.005     0.093     0.211
    0.133   -0.6691     0.197     0.004     0.092     0.211
    0.114   -0.6650     0.202     0.004     0.102     0.206
    0.095   -0.6532     0.198     0.005     0.104     0.209
    0.076   -0.6366     0.189     0.011     0.114     0.199
    0.057   -0.6386     0.183     0.012     0.114     0.196
    0.038   -0.6478     0.174     0.013     0.121     0.196
    0.019   -0.6549     0.169     0.013     0.124     0.202
    0.000   -0.6575     0.167     0.013     0.123     0.200
 
# Band-Index  281
    0.000   -0.5850     0.181     0.005     0.060     0.243
    0.019   -0.5888     0.179     0.005     0.063     0.245
    0.038   -0.5994     0.177     0.005     0.063     0.247
    0.057   -0.6152     0.183     0.005     0.067     0.242
    0.076   -0.6266     0.195     0.007     0.102     0.202
    0.095   -0.6214     0.195     0.008     0.107     0.195
    0.114   -0.6204     0.198     0.005     0.101     0.200
    0.133   -0.6221     0.197     0.004     0.095     0.200
    0.152   -0.6237     0.197     0.003     0.097     0.202
    0.171   -0.6243     0.196     0.003     0.096     0.202
    0.190   -0.6244     0.201     0.003     0.092     0.202
    0.209   -0.6246     0.205     0.004     0.096     0.199
    0.228   -0.6248     0.206     0.004     0.095     0.200
    0.228   -0.6248     0.206     0.004     0.095     0.200
    0.239   -0.6240     0.207     0.004     0.095     0.196
    0.250   -0.6218     0.206     0.004     0.095     0.194
    0.261   -0.6185     0.208     0.004     0.098     0.196
    0.272   -0.6145     0.205     0.004     0.100     0.196
    0.283   -0.6102     0.206     0.004     0.100     0.196
    0.294   -0.6056     0.205     0.003     0.103     0.197
    0.305   -0.6012     0.204     0.003     0.105     0.197
    0.316   -0.5970     0.199     0.003     0.102     0.196
    0.327   -0.5937     0.196     0.003     0.104     0.199
    0.338   -0.5918     0.192     0.004     0.103     0.202
    0.349   -0.5918     0.185     0.004     0.105     0.208
    0.360   -0.5930     0.187     0.005     0.107     0.204
    0.360   -0.5930     0.187     0.005     0.107     0.204
    0.382   -0.5971     0.191     0.005     0.110     0.201
    0.404   -0.6039     0.200     0.005     0.107     0.194
    0.426   -0.6124     0.200     0.005     0.108     0.195
    0.449   -0.6204     0.201     0.007     0.111     0.193
    0.471   -0.6256     0.198     0.008     0.105     0.199
    0.493   -0.6259     0.197     0.009     0.093     0.208
    0.515   -0.6240     0.198     0.009     0.087     0.205
    0.537   -0.6216     0.199     0.005     0.085     0.220
    0.559   -0.6069     0.194     0.004     0.080     0.232
    0.581   -0.5944     0.186     0.005     0.068     0.238
    0.603   -0.5873     0.183     0.005     0.062     0.241
    0.625   -0.5850     0.181     0.005     0.060     0.243
 
# Band-Index  282
    0.625   -0.5800     0.231     0.004     0.099     0.193
    0.603   -0.5820     0.235     0.004     0.098     0.192
    0.581   -0.5874     0.232     0.004     0.096     0.192
    0.559   -0.5944     0.232     0.004     0.096     0.191
    0.537   -0.6009     0.229     0.005     0.096     0.191
    0.515   -0.6022     0.222     0.007     0.095     0.194
    0.493   -0.5963     0.215     0.009     0.097     0.195
    0.471   -0.5903     0.206     0.009     0.093     0.196
    0.449   -0.5873     0.198     0.008     0.090     0.205
    0.426   -0.5861     0.188     0.006     0.088     0.212
    0.404   -0.5849     0.183     0.004     0.085     0.217
    0.382   -0.5830     0.176     0.002     0.081     0.217
    0.360   -0.5816     0.175     0.002     0.079     0.223
    0.360   -0.5816     0.175     0.002     0.079     0.223
    0.349   -0.5828     0.175     0.002     0.078     0.223
    0.338   -0.5838     0.173     0.002     0.080     0.222
    0.327   -0.5840     0.174     0.002     0.084     0.222
    0.316   -0.5833     0.174     0.002     0.087     0.220
    0.305   -0.5823     0.173     0.003     0.093     0.219
    0.294   -0.5813     0.171     0.003     0.093     0.217
    0.283   -0.5803     0.176     0.003     0.096     0.212
    0.272   -0.5794     0.179     0.003     0.093     0.212
    0.261   -0.5787     0.179     0.004     0.096     0.210
    0.250   -0.5782     0.188     0.003     0.093     0.206
