    # Energy          Mo          Au           S          Si
     2.18291   -15.29526    -0.07652    -6.76990    -3.62082
     2.18591   -10.73962    -0.05180    -4.86674    -2.88388
     2.18891   -11.13038    -0.05365    -5.25642    -2.78568
     2.19191   -10.42609    -0.05170    -4.99220    -2.65635
     2.19491   -12.30165    -0.05951    -5.83110    -3.01895
     2.19791   -14.73027    -0.07453    -7.06415    -3.80357
     2.20091   -19.53339    -0.10470    -9.37319    -5.15743
     2.20391   -14.41590    -0.08294    -6.72330    -3.90199
     2.20691   -11.17836    -0.06694    -5.16142    -3.19774
     2.20991    -9.98406    -0.06121    -4.60733    -2.91812
     2.21291   -15.03886    -0.08388    -6.81928    -3.82691
     2.21591   -14.61982    -0.07947    -6.59583    -3.73330
     2.21891   -14.93393    -0.07872    -6.74216    -3.86435
     2.22191   -16.06153    -0.08092    -7.24620    -4.26132
     2.22491   -11.86783    -0.06001    -5.26861    -3.39550
     2.22791   -12.39004    -0.06032    -5.49924    -3.44460
     2.23091   -14.28126    -0.06823    -6.32834    -3.94662
     2.23391   -15.97391    -0.07367    -7.09668    -4.27640
     2.23691   -16.46172    -0.07103    -7.30703    -4.40014
     2.23991   -12.36619    -0.05421    -5.31912    -3.39127
     2.24291   -14.54616    -0.06349    -6.25300    -3.94205
     2.24591   -13.41423    -0.05900    -5.84235    -3.79868
     2.24891   -12.93038    -0.05757    -5.66545    -3.77954
     2.25191   -13.78217    -0.06170    -6.05972    -4.05594
     2.25491   -13.52237    -0.05729    -6.06815    -3.93586
     2.25791   -11.32307    -0.04556    -5.05363    -3.38013
     2.26091   -15.76954    -0.06059    -7.12583    -4.45465
     2.26391   -17.84127    -0.06249    -8.69141    -4.54231
     2.26691   -16.34872    -0.06404    -7.79313    -4.30019
     2.26991   -17.88683    -0.07149    -8.57701    -4.53472
     2.27291   -15.32079    -0.06187    -7.20159    -4.00316
     2.27591   -12.83743    -0.05346    -6.03857    -3.42790
     2.27891   -12.26143    -0.05132    -5.72727    -3.30270
     2.28191   -11.62510    -0.04908    -5.39054    -3.19496
     2.28491   -11.36047    -0.04791    -5.25258    -3.14947
     2.28791   -11.21596    -0.04359    -5.40289    -3.14164
     2.29091   -13.23865    -0.05063    -6.41830    -3.61115
     2.29391   -12.56241    -0.04837    -5.96253    -3.47749
     2.29691   -15.39297    -0.05722    -7.24509    -4.10353
     2.29991   -17.65997    -0.06390    -8.75410    -4.47153
     2.30291   -11.00432    -0.04396    -5.26070    -3.05953
     2.30591   -10.70216    -0.04355    -5.08828    -3.02684
     2.30891   -10.38482    -0.04196    -4.89693    -3.01734
     2.31191   -10.02882    -0.04024    -4.68862    -3.00127
     2.31491    -9.74272    -0.03877    -4.52608    -3.00292
     2.31791    -9.44320    -0.03658    -4.43986    -3.00239
     2.32091    -9.80719    -0.03749    -4.59416    -3.17467
     2.32391   -11.28251    -0.04180    -5.27787    -3.58864
     2.32691   -10.93923    -0.04035    -5.10649    -3.55570
     2.32991    -9.86543    -0.03557    -4.59322    -3.12916
     2.33291   -11.74410    -0.04774    -5.49436    -3.41032
     2.33591   -11.65715    -0.04667    -5.37028    -3.51654
     2.33891   -12.48422    -0.04998    -5.70985    -3.71468
     2.34191   -12.60986    -0.05111    -5.78537    -3.68906
     2.34491   -17.43593    -0.06335    -8.23561    -5.28446
     2.34791   -12.56720    -0.05428    -5.80340    -3.71526
     2.35091   -14.93327    -0.06762    -6.87953    -4.46736
     2.35391   -14.07749    -0.06442    -6.75422    -3.85186
     2.35691   -13.65292    -0.06471    -6.51898    -3.73554
     2.35991   -14.07727    -0.06939    -6.68421    -3.84571
     2.36291   -16.34051    -0.08305    -7.83048    -4.41403
     2.36591   -46.22267    -0.22382   -20.64393   -13.14370
     2.36891   -15.17464    -0.08644    -7.00869    -4.51014
     2.37191   -16.08299    -0.08650    -7.71728    -4.37023
     2.37491   -15.55525    -0.08476    -7.58652    -4.14037
     2.37791   -14.28640    -0.08267    -6.98865    -3.91417
     2.38091   -15.93122    -0.09918    -7.80883    -4.40431
     2.38391   -13.33680    -0.08293    -6.40171    -3.99879
     2.38691   -10.96974    -0.07009    -5.32887    -3.18370
     2.38991   -13.21845    -0.10216    -6.34695    -3.59646
     2.39291   -12.63766    -0.08748    -6.05815    -3.49084
     2.39591   -13.50044    -0.08947    -6.47173    -3.64326
     2.39891   -10.93452    -0.07939    -5.23615    -3.06055
     2.40191    -9.56786    -0.07106    -4.61056    -2.67321
     2.40491    -9.39366    -0.07060    -4.51476    -2.65581
     2.40791    -9.90409    -0.07440    -4.72392    -2.83171
     2.41091   -12.33838    -0.08897    -6.02999    -3.25434
     2.41391   -16.92611    -0.14754    -8.01256    -5.44225
     2.41691   -12.47250    -0.09174    -6.04130    -3.53318
     2.41991   -15.58443    -0.11728    -7.50300    -4.42851
     2.42291   -13.46650    -0.10715    -6.49887    -3.90627
     2.42591   -11.94140    -0.10108    -5.78495    -3.52343
     2.42891   -17.37749    -0.14898    -8.27449    -4.75338
     2.43191   -10.71873    -0.09778    -5.22447    -2.97055
     2.43491    -9.84846    -0.09212    -4.83795    -2.59412
     2.43791   -10.01652    -0.09388    -4.92201    -2.62329
     2.44091   -10.83548    -0.10145    -5.30257    -2.86717
     2.44391    -9.17341    -0.09557    -4.44374    -2.60290
     2.44691   -11.53330    -0.11267    -5.50212    -3.55894
     2.44991   -18.56972    -0.13681    -8.56390    -6.43266
     2.45291   -14.52195    -0.12375    -6.99322    -4.17077
     2.45591   -16.12261    -0.13642    -7.78776    -4.47957
     2.45891   -16.35353    -0.14620    -7.98007    -4.35109
     2.46191   -16.90299    -0.16018    -8.27845    -4.76192
     2.46491   -14.93697    -0.16100    -7.32085    -4.32586
     2.46791   -14.63510    -0.16116    -7.15792    -4.31813
     2.47091   -16.51346    -0.20105    -8.04269    -4.78908
     2.47391   -16.18549    -0.18291    -7.90976    -4.75961
     2.47691   -16.02622    -0.19332    -7.75622    -4.40411
     2.47991   -14.30046    -0.17855    -6.90795    -3.67626
     2.48291   -17.47857    -0.20161    -8.24670    -4.73093
     2.48591   -19.31420    -0.22510    -9.18535    -5.53653
     2.48891   -16.23014    -0.18562    -7.80474    -4.52221
     2.49191   -14.63550    -0.15792    -7.07278    -4.01556
     2.49491   -13.36663    -0.13581    -6.48861    -3.57919
     2.49791   -14.18157    -0.14566    -6.88767    -3.81494
     2.50091   -16.61623    -0.17834    -8.10023    -4.71253
     2.50391   -14.18311    -0.15814    -6.85233    -3.80891
     2.50691   -12.80639    -0.12211    -6.23345    -3.31027
     2.50991   -14.15677    -0.12020    -7.00393    -3.42029
     2.51291   -15.80575    -0.12474    -7.84621    -3.77251
     2.51591   -18.32486    -0.13716    -9.04304    -4.35606
     2.51891   -14.05668    -0.10461    -7.00045    -3.30816
     2.52191   -13.61663    -0.10063    -6.76870    -3.20174
     2.52491   -13.31808    -0.09895    -6.61511    -3.14071
     2.52791   -12.24593    -0.08629    -6.08427    -2.88562
     2.53091   -10.80968    -0.06775    -5.38429    -2.55130
     2.53391   -11.26378    -0.07065    -5.60074    -2.70337
     2.53691   -11.65846    -0.07415    -5.80392    -2.86897
     2.53991   -12.50613    -0.08253    -6.21501    -3.18200
     2.54291   -14.01527    -0.09702    -6.93282    -3.75923
     2.54591   -16.19174    -0.11770    -7.96208    -4.60932
     2.54891   -15.02295    -0.11939    -7.44710    -4.09499
     2.55191   -14.17875    -0.11822    -7.06583    -3.87556
     2.55491   -12.01663    -0.09073    -6.02080    -3.18325
     2.55791   -10.91638    -0.07898    -5.48935    -2.78649
     2.56091   -10.33949    -0.07517    -5.21795    -2.60396
     2.56391   -10.50966    -0.07679    -5.31600    -2.58512
     2.56691   -10.87613    -0.07800    -5.50980    -2.60829
     2.56991   -19.68554    -0.17884    -9.93915    -4.77479
     2.57291   -10.45510    -0.07229    -5.38306    -2.35812
     2.57591   -10.05408    -0.06701    -5.21456    -2.21267
     2.57891   -16.69383    -0.15094    -8.80993    -3.16521
     2.58191   -18.01555    -0.13039    -9.58268    -3.38423
     2.58491   -12.60175    -0.07275    -6.66661    -2.47956
     2.58791   -12.81740    -0.06910    -6.72132    -2.59777
     2.59091   -11.07452    -0.06095    -5.81021    -2.32190
     2.59391   -11.76869    -0.06984    -6.15755    -2.69914
     2.59691   -21.73554    -0.10630   -11.19439    -4.65899
     2.59991   -14.13752    -0.08209    -7.42762    -3.02157
     2.60291   -12.84144    -0.07771    -6.79216    -2.73132
     2.60591   -10.78813    -0.06975    -5.73742    -2.24246
     2.60891   -10.48091    -0.06911    -5.58768    -2.14432
     2.61191   -10.27544    -0.06970    -5.49249    -2.07957
     2.61491    -9.19663    -0.06673    -4.94456    -1.83144
     2.61791    -7.88937    -0.06151    -4.25812    -1.57289
     2.62091    -7.89663    -0.06401    -4.25542    -1.59605
     2.62391    -8.30482    -0.06914    -4.47172    -1.70282
     2.62691   -10.21027    -0.08930    -5.47790    -2.12182
     2.62991   -12.29832    -0.11395    -6.58440    -2.55347
     2.63291   -14.22866    -0.13428    -7.57709    -2.97182
     2.63591   -13.50091    -0.11833    -7.13285    -2.91419
     2.63891   -11.45503    -0.09998    -6.01187    -2.67954
     2.64191   -12.03231    -0.10857    -6.29975    -2.83037
     2.64491   -12.64785    -0.11820    -6.60819    -2.98210
     2.64791   -11.78731    -0.10710    -6.16234    -2.74174
     2.65091   -11.46269    -0.10325    -5.99107    -2.63215
     2.65391   -14.06799    -0.12923    -7.30676    -3.20969
     2.65691   -16.62459    -0.16595    -8.57454    -3.77811
     2.65991   -21.60401    -0.20069   -10.81293    -4.79230
     2.66291   -10.32346    -0.10379    -5.23536    -2.48820
     2.66591    -8.87835    -0.09204    -4.57060    -2.18856
     2.66891    -9.02929    -0.10328    -4.69754    -2.25623
     2.67191    -8.89154    -0.11891    -4.68312    -2.26010
     2.67491    -9.07992    -0.12826    -4.81675    -2.32027
     2.67791    -9.23973    -0.12751    -4.91760    -2.35740
     2.68091    -9.50532    -0.11960    -5.08962    -2.41612
     2.68391   -10.64515    -0.12216    -5.69847    -2.70008
     2.68691   -12.28572    -0.12805    -6.65180    -3.11797
     2.68991   -15.85420    -0.14564    -8.22082    -3.41714
     2.69291   -12.24962    -0.11568    -6.23509    -2.52078
     2.69591   -27.36201    -0.23481   -13.61918    -5.55480
     2.69891   -26.48126    -0.20500   -13.33948    -5.53119
     2.70191   -22.10944    -0.16773   -11.37120    -4.69620
     2.70491   -17.03666    -0.11901    -8.91392    -3.59122
     2.70791   -20.36693    -0.13802   -10.84170    -4.20063
     2.71091   -28.96190    -0.18052   -15.16598    -5.78461
     2.71391   -23.74410    -0.14861   -12.37920    -4.88589
     2.71691   -18.59819    -0.13724    -9.76041    -3.88145
     2.71991   -25.39975    -0.19702   -13.33484    -5.04464
     2.72291   -19.67132    -0.15764   -10.25170    -4.10894
     2.72591   -17.52917    -0.12939    -8.95078    -3.64698
     2.72891   -16.04423    -0.12684    -8.16194    -3.54726
     2.73191   -15.21121    -0.11383    -7.86151    -3.37431
     2.73491   -17.81274    -0.14750    -8.97767    -3.87213
     2.73791   -19.36455    -0.14913    -9.61808    -4.02850
     2.74091   -16.49672    -0.10823    -8.11864    -3.20072
     2.74391   -13.15266    -0.07863    -6.44891    -2.33834
     2.74691   -12.10940    -0.07539    -5.99561    -2.09889
     2.74991   -15.92835    -0.11302    -7.70879    -2.45472
     2.75291   -11.74166    -0.06220    -6.27165    -2.07431
     2.75591   -16.31161    -0.09426    -8.64002    -2.93840
     2.75891   -22.09268    -0.13395   -11.57942    -4.00908
     2.76191   -21.52825    -0.13142   -11.26560    -3.88990
     2.76491   -25.26555    -0.14592   -13.30773    -4.82308
     2.76791   -13.59652    -0.07553    -7.27570    -2.35718
     2.77091    -4.20610    -0.03095    -2.17861    -0.97781
     2.77391    -8.60025    -0.06058    -4.37718    -1.72863
     2.77691   -20.13695    -0.15316    -9.89295    -3.43034
     2.77991   -13.27400    -0.09000    -6.80016    -2.64096
     2.78291   -23.97961    -0.15413   -12.57683    -4.56806
     2.78591   -17.69752    -0.09749    -9.05977    -4.05332
     2.78891   -11.46456    -0.06038    -5.86194    -2.60161
     2.79191    -8.05040    -0.04315    -4.12359    -1.87424
     2.79491    -9.61558    -0.05151    -4.94111    -2.10248
     2.79791   -14.19649    -0.07988    -7.22974    -3.05890
     2.80091   -10.30935    -0.06019    -5.29504    -2.17829
     2.80391    -8.50666    -0.05141    -4.33700    -1.77073
     2.80691    -9.06202    -0.05513    -4.60172    -1.89995
     2.80991    -9.04853    -0.06099    -4.55415    -2.07091
     2.81291   -12.15152    -0.07145    -6.07447    -3.20172
     2.81591   -14.30784    -0.07810    -7.14115    -3.99931
     2.81891   -16.48238    -0.08782    -8.23581    -4.82956
     2.82191   -13.35414    -0.08243    -6.75080    -3.91183
     2.82491    -8.46451    -0.06976    -4.25903    -2.48855
     2.82791    -6.58869    -0.06640    -3.28597    -1.89551
     2.83091    -6.31258    -0.06290    -3.10585    -1.72986
     2.83391    -9.27780    -0.06919    -4.51225    -2.45761
     2.83691    -8.81292    -0.07305    -4.38004    -2.28116
     2.83991    -8.30465    -0.07795    -4.20541    -2.10700
     2.84291   -13.46058    -0.10484    -7.18147    -3.42592
     2.84591   -10.53366    -0.09230    -5.40991    -2.57887
     2.84891   -11.98005    -0.08659    -6.09086    -2.74053
     2.85191   -13.12624    -0.07514    -6.61619    -2.72327
     2.85491    -9.71354    -0.04489    -4.78831    -1.69572
     2.85791    -9.04828    -0.03843    -4.39570    -1.33146
     2.86091   -13.02099    -0.05411    -6.30288    -1.74876
     2.86391   -15.43176    -0.06452    -7.55738    -2.15673
     2.86691   -18.26620    -0.09326    -9.26592    -2.98093
     2.86991   -11.96090    -0.09108    -6.42924    -2.43877
     2.87291   -17.22521    -0.12763    -9.28829    -3.67472
     2.87591   -19.83316    -0.16342   -10.66466    -4.27536
     2.87891   -10.69059    -0.08015    -5.76585    -2.35642
     2.88191    -9.03907    -0.07499    -4.86710    -2.08392
     2.88491    -6.49573    -0.05401    -3.40708    -1.42439
     2.88791   -11.51757    -0.08848    -6.13331    -2.56959
     2.89091   -15.08867    -0.11620    -8.06187    -3.40566
     2.89391   -16.65829    -0.12929    -8.99726    -3.73094
     2.89691   -16.07020    -0.13805    -8.67613    -3.66386
     2.89991   -19.34876    -0.15427   -10.46028    -4.47502
     2.90291    -9.18244    -0.04530    -4.90470    -2.00141
     2.90591    -3.77168    -0.01690    -1.98429    -0.71948
     2.90891    -4.25095    -0.02420    -2.27391    -0.57953
     2.91191    -9.08802    -0.06105    -4.85109    -1.79160
     2.91491   -18.93857    -0.12548   -10.35111    -4.41549
     2.91791   -14.75326    -0.11940    -8.10874    -3.27235
     2.92091   -16.29529    -0.15527    -9.02282    -3.72071
     2.92391   -21.63395    -0.23922   -12.14305    -4.77659
     2.92691   -14.26352    -0.11996    -8.07710    -2.90932
     2.92991   -11.15062    -0.06783    -6.35805    -1.88122
     2.93291   -10.86280    -0.14609    -6.21621    -2.27703
     2.93591   -10.53737    -0.18775    -6.01260    -2.29886
     2.93891   -10.55002    -0.22322    -6.02927    -2.39041
     2.94191    -9.46960    -0.23008    -5.45811    -2.20700
     2.94491    -9.18505    -0.24596    -5.30683    -2.21821
     2.94791    -8.58908    -0.23994    -4.95157    -2.12047
     2.95091    -8.20739    -0.23963    -4.71678    -2.09017
     2.95391    -7.52588    -0.23151    -4.32668    -1.97691
     2.95691    -7.05960    -0.21755    -4.06506    -1.85573
     2.95991    -9.54948    -0.25443    -5.44658    -2.63724
     2.96291    -8.01889    -0.24992    -4.56976    -2.48074
     2.96591    -8.83493    -0.26626    -5.04971    -2.68742
     2.96891    -8.88254    -0.27552    -5.09257    -2.64676
     2.97191   -10.16263    -0.34034    -5.84767    -2.94075
     2.97491   -10.33678    -0.36540    -5.96408    -3.00419
     2.97791    -9.73878    -0.36708    -5.63213    -2.78840
     2.98091    -7.30471    -0.29380    -4.19827    -2.09888
     2.98391    -3.53239    -0.14094    -1.99734    -1.04728
     2.98691    -1.98293    -0.04027    -1.10576    -0.58713
     2.98991    -2.05770    -0.04344    -1.14688    -0.61020
     2.99291    -2.13186    -0.04676    -1.18768    -0.63339
     2.99591    -2.16205    -0.04866    -1.20288    -0.64180
