#K-Path(1/A)         Spin-Up(eV)   Spin-down(eV)
# NKPTS & NBANDS:  39 440
# Band-Index    1
   0.20942     -6.236145     -6.236059
   0.22846     -6.235877     -6.235791
   0.22846     -6.235877     -6.235791
   0.23946     -6.235900     -6.235813
   0.25045     -6.235971     -6.235882
   0.26145     -6.236122     -6.236029
   0.27245     -6.236456     -6.236358
   0.28344     -6.237079     -6.236976
   0.29444     -6.237896     -6.237789
   0.30544     -6.238482     -6.238374
   0.31643     -6.238273     -6.238164
   0.32743     -6.236978     -6.236869
   0.33843     -6.234774     -6.234667
   0.34942     -6.232100     -6.231996
   0.36042     -6.229553     -6.229447
   0.36042     -6.229553     -6.229447
   0.38245     -6.226661     -6.226547
   0.40447     -6.229387     -6.229239
   0.42650     -6.233181     -6.233017
   0.44852     -6.234168     -6.234003
   0.47055     -6.232300     -6.232112
   0.49258     -6.231172     -6.230960
   0.51460     -6.232681     -6.232476
   0.53663     -6.234879     -6.234688
   0.55865     -6.235414     -6.235234
   0.58068     -6.233280     -6.233115
   0.60271     -6.229474     -6.229343
   0.62473     -6.227367     -6.227269
 
# Band-Index   94
   0.62473     -6.214692     -6.214374
   0.60271     -6.213255     -6.212996
   0.58068     -6.209059     -6.208867
   0.55865     -6.205832     -6.205698
   0.53663     -6.206495     -6.206409
   0.51460     -6.210330     -6.210262
   0.49258     -6.215269     -6.215192
   0.47055     -6.218480     -6.218355
   0.44852     -6.217390     -6.217226
   0.42650     -6.211618     -6.211468
   0.40447     -6.204977     -6.204864
   0.38245     -6.201586     -6.201483
   0.36042     -6.201092     -6.200997
   0.36042     -6.201092     -6.200997
   0.34942     -6.200933     -6.200843
   0.33843     -6.203299     -6.203204
   0.32743     -6.206931     -6.206835
   0.31643     -6.210662     -6.210569
   0.30544     -6.213892     -6.213802
   0.29444     -6.216240     -6.216154
   0.28344     -6.217531     -6.217446
   0.27245     -6.217832     -6.217746
   0.26145     -6.217453     -6.217364
   0.25045     -6.216799     -6.216704
   0.23946     -6.216216     -6.216115
   0.22846     -6.215978     -6.215875
   0.22846     -6.215978     -6.215875
   0.20942     -6.219908     -6.219813
   0.19038     -6.226281     -6.226193
   0.17134     -6.230924     -6.230841
   0.15231     -6.231702     -6.231615
   0.13327     -6.229501     -6.229408
   0.11423     -6.225591     -6.225496
   0.09519     -6.221039     -6.220949
   0.07615     -6.217639     -6.217548
   0.05711     -6.217737     -6.217582
   0.03808     -6.217475     -6.217243
   0.01904     -6.216001     -6.215712
   0.00000     -6.214692     -6.214374
 
# Band-Index   95
   0.00000     -6.205067     -6.204885
   0.01904     -6.202785     -6.202589
   0.03808     -6.200927     -6.200765
   0.05711     -6.205673     -6.205570
   0.07615     -6.209164     -6.209064
   0.09519     -6.205202     -6.205115
   0.11423     -6.200342     -6.200239
   0.13327     -6.199134     -6.199010
   0.15231     -6.199206     -6.199077
   0.17134     -6.199440     -6.199323
   0.19038     -6.200814     -6.200720
   0.20942     -6.204003     -6.203930
   0.22846     -6.206731     -6.206673
   0.22846     -6.206731     -6.206673
   0.23946     -6.206141     -6.206079
   0.25045     -6.204554     -6.204484
   0.26145     -6.202371     -6.202293
   0.27245     -6.200038     -6.199952
   0.28344     -6.197959     -6.197867
   0.29444     -6.196398     -6.196304
   0.30544     -6.195429     -6.195337
   0.31643     -6.195021     -6.194933
   0.32743     -6.195145     -6.195057
   0.33843     -6.195682     -6.195584
   0.34942     -6.195831     -6.195705
   0.36042     -6.194380     -6.194224
   0.36042     -6.194380     -6.194224
   0.38245     -6.194190     -6.193935
   0.40447     -6.194950     -6.194740
   0.42650     -6.195085     -6.194947
   0.44852     -6.191712     -6.191620
   0.47055     -6.185679     -6.185608
   0.49258     -6.180632     -6.180558
   0.51460     -6.181352     -6.181231
   0.53663     -6.184540     -6.184398
   0.55865     -6.186145     -6.186008
   0.58068     -6.189688     -6.189508
   0.60271     -6.199782     -6.199586
   0.62473     -6.205067     -6.204885
 
# Band-Index   96
   0.62473     -6.174637     -6.174523
   0.60271     -6.176488     -6.176386
   0.58068     -6.177871     -6.177750
   0.55865     -6.169589     -6.169493
   0.53663     -6.169612     -6.169536
   0.51460     -6.170106     -6.170020
   0.49258     -6.167128     -6.167015
   0.47055     -6.158173     -6.158064
   0.44852     -6.160355     -6.160258
   0.42650     -6.167211     -6.167108
   0.40447     -6.176068     -6.175964
   0.38245     -6.183556     -6.183452
   0.36042     -6.186010     -6.185797
   0.36042     -6.186010     -6.185797
   0.34942     -6.185925     -6.185667
   0.33843     -6.184817     -6.184533
   0.32743     -6.183070     -6.182782
   0.31643     -6.181170     -6.180894
   0.30544     -6.179563     -6.179312
   0.29444     -6.178408     -6.178185
   0.28344     -6.177474     -6.177273
   0.27245     -6.176369     -6.176181
   0.26145     -6.174908     -6.174724
   0.25045     -6.173273     -6.173089
   0.23946     -6.171932     -6.171744
   0.22846     -6.171406     -6.171217
   0.22846     -6.171406     -6.171217
   0.20942     -6.170946     -6.170763
   0.19038     -6.170260     -6.170098
   0.17134     -6.170393     -6.170269
   0.15231     -6.172290     -6.172199
   0.13327     -6.176782     -6.176708
   0.11423     -6.181657     -6.181565
   0.09519     -6.182009     -6.181873
   0.07615     -6.180022     -6.179805
   0.05711     -6.183427     -6.183199
   0.03808     -6.185874     -6.185734
   0.01904     -6.179926     -6.179832
   0.00000     -6.174637     -6.174523
 
# Band-Index   97
   0.00000     -6.169092     -6.169040
   0.01904     -6.167094     -6.167017
   0.03808     -6.166468     -6.166389
   0.05711     -6.168824     -6.168761
   0.07615     -6.169629     -6.169531
   0.09519     -6.162474     -6.162283
   0.11423     -6.152168     -6.151942
   0.13327     -6.140465     -6.140236
   0.15231     -6.133765     -6.133687
   0.17134     -6.132414     -6.132332
   0.19038     -6.132534     -6.132456
   0.20942     -6.132549     -6.132473
   0.22846     -6.132328     -6.132251
   0.22846     -6.132328     -6.132251
   0.23946     -6.132120     -6.132036
   0.25045     -6.131944     -6.131838
   0.26145     -6.132725     -6.132591
   0.27245     -6.134779     -6.134630
   0.28344     -6.137378     -6.137233
   0.29444     -6.139568     -6.139441
   0.30544     -6.140748     -6.140645
   0.31643     -6.140784     -6.140701
   0.32743     -6.139929     -6.139858
   0.33843     -6.138655     -6.138590
   0.34942     -6.137577     -6.137514
   0.36042     -6.137357     -6.137294
   0.36042     -6.137357     -6.137294
   0.38245     -6.140077     -6.140007
   0.40447     -6.143385     -6.143306
   0.42650     -6.143671     -6.143584
   0.44852     -6.145029     -6.144947
   0.47055     -6.152485     -6.152401
   0.49258     -6.148678     -6.148580
   0.51460     -6.144207     -6.144099
   0.53663     -6.151103     -6.150938
   0.55865     -6.166893     -6.166737
   0.58068     -6.168534     -6.168460
   0.60271     -6.168674     -6.168608
   0.62473     -6.169092     -6.169040
 
# Band-Index   98
   0.62473     -6.130801     -6.130735
   0.60271     -6.129997     -6.129936
   0.58068     -6.131019     -6.130957
   0.55865     -6.133175     -6.133102
   0.53663     -6.135671     -6.135573
   0.51460     -6.134538     -6.134429
   0.49258     -6.130680     -6.130592
   0.47055     -6.129871     -6.129761
   0.44852     -6.129660     -6.129541
   0.42650     -6.120293     -6.120196
   0.40447     -6.108897     -6.108808
   0.38245     -6.101773     -6.101671
   0.36042     -6.101547     -6.101414
   0.36042     -6.101547     -6.101414
   0.34942     -6.104603     -6.104474
   0.33843     -6.107047     -6.106920
   0.32743     -6.108817     -6.108693
   0.31643     -6.109979     -6.109859
   0.30544     -6.110644     -6.110530
   0.29444     -6.111027     -6.110921
   0.28344     -6.111346     -6.111248
   0.27245     -6.111516     -6.111419
   0.26145     -6.110911     -6.110805
   0.25045     -6.108813     -6.108693
   0.23946     -6.105452     -6.105336
   0.22846     -6.102954     -6.102876
   0.22846     -6.102954     -6.102876
   0.20942     -6.104817     -6.104733
   0.19038     -6.109602     -6.109494
   0.17134     -6.117037     -6.116851
   0.15231     -6.127966     -6.127726
   0.13327     -6.134824     -6.134726
   0.11423     -6.134176     -6.134080
   0.09519     -6.132231     -6.132127
   0.07615     -6.130735     -6.130622
   0.05711     -6.130525     -6.130415
   0.03808     -6.129544     -6.129454
   0.01904     -6.128462     -6.128399
   0.00000     -6.130801     -6.130735
 
# Band-Index   99
   0.00000     -6.122708     -6.122636
   0.01904     -6.123807     -6.123722
   0.03808     -6.119704     -6.119629
   0.05711     -6.115116     -6.115041
   0.07615     -6.111836     -6.111754
   0.09519     -6.107808     -6.107717
   0.11423     -6.104266     -6.104173
   0.13327     -6.104306     -6.104220
   0.15231     -6.106889     -6.106803
   0.17134     -6.106848     -6.106715
   0.19038     -6.102329     -6.102112
   0.20942     -6.098703     -6.098457
   0.22846     -6.097784     -6.097531
   0.22846     -6.097784     -6.097531
   0.23946     -6.095295     -6.095087
   0.25045     -6.091697     -6.091515
   0.26145     -6.088511     -6.088346
   0.27245     -6.085760     -6.085610
   0.28344     -6.083209     -6.083075
   0.29444     -6.080726     -6.080607
   0.30544     -6.078470     -6.078365
   0.31643     -6.076886     -6.076791
   0.32743     -6.076589     -6.076500
   0.33843     -6.077966     -6.077878
   0.34942     -6.080651     -6.080562
   0.36042     -6.083859     -6.083771
   0.36042     -6.083859     -6.083771
   0.38245     -6.079263     -6.079137
   0.40447     -6.084023     -6.083919
   0.42650     -6.093768     -6.093668
   0.44852     -6.102352     -6.102251
   0.47055     -6.108920     -6.108804
   0.49258     -6.113518     -6.113373
   0.51460     -6.119987     -6.119861
   0.53663     -6.122216     -6.122138
   0.55865     -6.119278     -6.119194
   0.58068     -6.119213     -6.119123
   0.60271     -6.122140     -6.122058
   0.62473     -6.122708     -6.122636
 
# Band-Index  100
   0.62473     -6.089968     -6.089873
   0.60271     -6.090593     -6.090502
   0.58068     -6.092378     -6.092289
   0.55865     -6.093748     -6.093651
   0.53663     -6.093692     -6.093593
   0.51460     -6.091912     -6.091820
   0.49258     -6.084671     -6.084575
   0.47055     -6.072412     -6.072308
   0.44852     -6.061332     -6.061227
   0.42650     -6.056349     -6.056236
   0.40447     -6.062272     -6.062147
   0.38245     -6.068840     -6.068757
   0.36042     -6.062667     -6.062596
   0.36042     -6.062667     -6.062596
   0.34942     -6.062025     -6.061956
   0.33843     -6.061887     -6.061811
   0.32743     -6.061411     -6.061328
   0.31643     -6.060357     -6.060266
   0.30544     -6.059298     -6.059197
   0.29444     -6.058764     -6.058648
   0.28344     -6.058820     -6.058688
   0.27245     -6.059242     -6.059093
   0.26145     -6.059739     -6.059576
   0.25045     -6.060104     -6.059931
   0.23946     -6.060285     -6.060106
   0.22846     -6.060333     -6.060152
   0.22846     -6.060333     -6.060152
   0.20942     -6.062260     -6.062087
   0.19038     -6.066092     -6.065930
   0.17134     -6.069229     -6.069075
   0.15231     -6.071621     -6.071474
   0.13327     -6.073635     -6.073508
   0.11423     -6.073192     -6.073095
   0.09519     -6.073875     -6.073769
   0.07615     -6.079703     -6.079606
   0.05711     -6.084547     -6.084459
   0.03808     -6.087348     -6.087263
   0.01904     -6.088973     -6.088884
   0.00000     -6.089968     -6.089873
 
# Band-Index  101
   0.00000     -6.074060     -6.073958
   0.01904     -6.071931     -6.071830
   0.03808     -6.065451     -6.065360
   0.05711     -6.058571     -6.058506
   0.07615     -6.062946     -6.062874
   0.09519     -6.068812     -6.068728
   0.11423     -6.067704     -6.067590
   0.13327     -6.060753     -6.060647
   0.15231     -6.051521     -6.051420
   0.17134     -6.040300     -6.040200
   0.19038     -6.028904     -6.028804
   0.20942     -6.019563     -6.019462
   0.22846     -6.015322     -6.015216
   0.22846     -6.015322     -6.015216
   0.23946     -6.016091     -6.015984
   0.25045     -6.018372     -6.018263
   0.26145     -6.021885     -6.021772
   0.27245     -6.026166     -6.026050
   0.28344     -6.030783     -6.030662
   0.29444     -6.035348     -6.035221
   0.30544     -6.039511     -6.039379
   0.31643     -6.043022     -6.042886
   0.32743     -6.045842     -6.045704
   0.33843     -6.048046     -6.047907
   0.34942     -6.049497     -6.049357
   0.36042     -6.049730     -6.049593
   0.36042     -6.049730     -6.049593
   0.38245     -6.045125     -6.045004
   0.40447     -6.039550     -6.039432
   0.42650     -6.034800     -6.034675
   0.44852     -6.031208     -6.031092
   0.47055     -6.031422     -6.031316
   0.49258     -6.039059     -6.038963
   0.51460     -6.048981     -6.048891
   0.53663     -6.058042     -6.057955
   0.55865     -6.067936     -6.067846
   0.58068     -6.074058     -6.073960
   0.60271     -6.074701     -6.074599
   0.62473     -6.074060     -6.073958
 
# Band-Index  102
   0.62473     -6.050693     -6.050649
   0.60271     -6.049378     -6.049332
   0.58068     -6.049277     -6.049217
   0.55865     -6.049101     -6.049031
   0.53663     -6.044824     -6.044746
   0.51460     -6.034926     -6.034848
   0.49258     -6.026671     -6.026595
   0.47055     -6.020942     -6.020863
   0.44852     -6.014232     -6.014144
   0.42650     -6.010317     -6.010218
   0.40447     -6.006594     -6.006479
   0.38245     -6.002121     -6.001991
   0.36042     -5.998514     -5.998375
   0.36042     -5.998514     -5.998375
   0.34942     -5.998281     -5.998143
   0.33843     -5.999036     -5.998901
   0.32743     -6.000419     -6.000291
   0.31643     -6.002037     -6.001915
   0.30544     -6.003623     -6.003506
   0.29444     -6.005057     -6.004945
   0.28344     -6.006312     -6.006204
   0.27245     -6.007382     -6.007277
   0.26145     -6.008238     -6.008135
   0.25045     -6.008811     -6.008709
   0.23946     -6.009051     -6.008949
   0.22846     -6.009078     -6.008975
   0.22846     -6.009078     -6.008975
   0.20942     -6.006780     -6.006671
   0.19038     -6.002286     -6.002172
   0.17134     -5.997672     -5.997557
   0.15231     -5.995926     -5.995816
   0.13327     -6.000880     -6.000787
   0.11423     -6.012292     -6.012216
   0.09519     -6.026508     -6.026436
   0.07615     -6.040913     -6.040835
   0.05711     -6.052668     -6.052582
   0.03808     -6.051933     -6.051873
