    # Energy          Mo           S          Si
     0.83379   -24.70583    -6.92667    -4.09163
     0.83679   -24.45256    -6.33819    -3.97721
     0.83979   -21.64956    -6.38612    -3.90969
     0.84279   -52.23720   -12.64861    -7.94455
     0.84579   -27.81002    -8.42789    -3.77783
     0.84879   -28.24590    -8.22100    -3.75119
     0.85179   -27.91293    -8.18098    -3.84173
     0.85479   -25.65975    -7.60027    -3.42249
     0.85779   -22.93940    -6.93069    -2.92325
     0.86079   -18.04474    -5.41564    -2.32820
     0.86379   -17.15285    -5.11139    -2.20452
     0.86679   -16.09420    -4.78611    -2.00051
     0.86979   -14.99435    -4.45709    -1.81924
     0.87279   -14.30652    -4.20072    -1.72205
     0.87579   -13.93980    -3.99567    -1.65819
     0.87879   -15.56253    -4.57283    -1.75635
     0.88179   -16.51591    -4.82222    -1.83626
     0.88479   -19.26037    -5.93806    -1.94590
     0.88779   -21.76260    -6.91386    -2.04902
     0.89079   -24.10847    -7.83603    -2.14098
     0.89379   -22.27700    -6.79538    -2.21354
     0.89679   -23.82591    -7.05737    -2.16618
     0.89979   -22.84448    -6.63634    -2.03810
     0.90279   -22.30086    -6.33076    -2.01195
     0.90579   -21.63668    -5.92980    -1.96716
     0.90879   -21.29130    -5.64101    -1.81049
     0.91179   -22.44708    -6.19806    -1.61163
     0.91479   -19.94761    -4.99956    -1.33499
     0.91779   -19.82174    -4.98223    -1.21729
     0.92079   -18.04922    -4.52382    -1.06654
     0.92379   -20.05989    -5.01971    -1.04538
     0.92679   -21.42064    -5.11410    -0.75280
     0.92979   -20.05550    -5.09096    -0.71270
     0.93279   -20.80374    -6.00356    -0.82613
     0.93579   -18.78372    -5.80527    -0.87146
     0.93879    -9.96314    -3.70087    -0.34019
     0.94179    -7.38797    -3.04294    -0.27540
     0.94479    -8.40057    -3.23740    -0.70472
     0.94779   -10.24373    -3.71437    -1.25714
     0.95079   -12.48945    -4.41420    -1.63989
     0.95379   -16.09252    -5.41507    -2.01133
     0.95679   -17.70162    -5.84232    -1.72344
     0.95979   -21.27260    -6.82816    -1.94928
     0.96279   -23.74007    -7.37517    -1.93863
     0.96579   -24.59171    -7.60862    -1.86698
     0.96879   -24.47720    -7.54688    -1.74136
     0.97179   -21.76134    -6.90477    -1.55696
     0.97479   -20.26552    -6.62510    -1.45389
     0.97779   -22.36322    -7.92225    -1.54559
     0.98079   -18.17892    -6.34709    -1.39615
     0.98379   -23.40134    -8.54674    -1.64017
     0.98679   -36.01584   -10.82711    -2.07633
     0.98979   -56.55885   -15.07941    -2.54824
     0.99279   -33.46676   -10.67095    -1.90320
     0.99579   -33.91786   -10.80191    -1.92431
     0.99879   -35.16317   -10.46345    -3.86867
     1.00179   -30.97379    -8.97265    -1.65792
     1.00479   -25.96327    -7.47037    -1.44746
     1.00779   -32.51066    -9.34104    -1.54060
     1.01079   -31.09708    -9.05985    -1.62102
     1.01379   -37.59418   -10.12977    -1.70019
     1.01679   -34.53748    -9.11646    -1.68458
     1.01979   -29.34021    -8.08477    -1.67359
     1.02279   -28.01162    -7.43583    -1.68235
     1.02579   -28.51363    -7.69800    -1.76977
     1.02879   -28.15407    -7.13310    -1.83052
     1.03179   -22.73717    -5.46994    -1.25625
     1.03479   -23.52933    -5.96813    -1.32499
     1.03779   -24.19124    -6.51767    -1.39697
     1.04079   -26.97226    -7.23156    -1.71856
     1.04379   -32.86745    -8.48035    -2.34234
     1.04679   -27.31491    -7.45239    -1.76866
     1.04979   -27.12043    -8.25755    -1.89036
     1.05279   -25.20353    -8.31341    -1.69449
     1.05579   -34.75664   -11.73435    -1.97926
     1.05879   -29.15375    -8.34436    -1.61743
     1.06179   -32.18100    -8.35081    -1.77402
     1.06479   -38.28124    -9.07204    -2.19874
     1.06779   -32.93093    -7.79220    -1.87312
     1.07079   -37.77266    -9.16765    -2.09509
     1.07379   -34.27541    -8.68946    -2.36589
     1.07679   -35.80618    -8.95258    -2.75891
     1.07979   -51.59731   -11.52266    -3.57654
     1.08279   -48.66081   -10.93735    -3.05867
     1.08579   -51.11657   -11.73744    -2.73063
     1.08879   -42.85997   -10.17078    -2.29157
     1.09179   -41.33182    -9.95129    -2.08407
     1.09479   -44.16920   -10.38906    -2.15030
     1.09779   -61.21274   -13.85598    -2.56292
     1.10079   -68.94533   -15.69367    -2.82825
     1.10379   -80.17759   -24.53229    -3.09359
     1.10679   -61.45804   -13.83144    -2.69319
     1.10979   -53.58101   -11.19339    -2.23034
     1.11279   -61.15257   -12.16688    -2.62050
     1.11579   -82.46594   -15.10529    -3.49566
     1.11879  -164.78665   -38.79875    -3.59506
     1.12179   -90.23521   -16.74023    -2.22053
     1.12479   -49.03372    -9.97616    -1.90677
     1.12779   -52.23415   -10.22864    -2.06317
     1.13079   -44.25621    -8.97008    -1.91884
     1.13379   -46.88871    -8.81743    -1.91726
     1.13679   -53.35401    -9.25588    -2.28033
     1.13979   -54.17910    -9.37817    -2.16288
     1.14279   -54.46866    -9.48100    -2.13627
     1.14579   -53.87291    -9.55288    -2.12048
     1.14879   -54.26050   -10.03545    -2.06178
     1.15179   -56.67314   -10.91495    -2.04217
     1.15479   -48.17081    -8.44457    -1.69516
     1.15779   -53.83333    -8.82641    -1.82474
     1.16079   -55.92788    -7.98883    -1.85750
     1.16379   -63.61589    -8.39599    -1.92489
     1.16679   -87.69124    -9.90147    -2.08693
     1.16979   -59.67214    -8.27922    -2.29681
     1.17279   -60.31218    -8.70313    -2.65835
     1.17579   -62.25821    -9.45545    -3.04462
     1.17879   -66.51069   -10.56999    -3.36850
     1.18179   -75.30519   -12.56233    -3.92875
     1.18479   -84.48029   -14.89590    -4.44349
     1.18779   -57.48073    -9.15470    -3.42598
     1.19079   -68.81191   -10.37378    -4.07496
     1.19379   -38.36595    -6.06192    -3.76346
     1.19679   -60.52197    -8.84941    -5.01419
     1.19979   -27.18948    -5.21484    -3.21347
     1.20279   -29.14730    -6.24386    -3.11653
     1.20579   -21.68355    -5.31456    -2.58252
     1.20879   -17.87552    -5.09992    -2.19891
     1.21179   -16.07610    -5.06019    -2.02949
     1.21479   -16.25916    -5.25895    -2.12788
     1.21779   -16.43878    -5.45259    -2.23167
     1.22079   -17.28261    -5.90019    -2.48864
     1.22379   -22.61156    -7.56674    -3.81181
     1.22679   -18.58475    -6.64909    -2.87950
     1.22979   -23.20708    -9.43528    -2.78172
     1.23279   -21.13890    -7.01953    -4.35978
     1.23579   -11.82091    -4.95347    -1.36268
     1.23879   -11.97849    -4.97521    -1.32781
     1.24179    -9.67237    -4.11892    -1.23402
     1.24479    -7.98176    -3.44081    -1.16045
     1.24779    -7.69623    -2.94402    -1.34617
     1.25079   -10.18511    -3.72297    -1.77757
     1.25379   -12.63643    -4.53190    -2.18284
     1.25679   -19.59905    -8.51085    -2.73975
     1.25979   -17.57407    -7.40546    -1.95591
     1.26279   -18.39709    -7.57137    -1.84708
     1.26579   -13.05727    -4.99298    -1.50904
     1.26879   -17.20409    -6.55581    -1.67496
     1.27179   -18.07282    -6.84663    -1.67980
     1.27479   -18.14054    -6.72225    -1.67895
     1.27779   -12.31110    -4.32845    -1.48449
     1.28079   -13.80037    -4.81018    -1.71634
     1.28379   -18.03586    -6.06709    -2.43290
     1.28679   -10.33786    -4.10715    -1.43563
     1.28979   -15.70859    -5.85376    -2.22133
     1.29279   -17.82838    -6.34442    -2.56166
     1.29579   -21.45275    -7.92921    -2.58450
     1.29879   -24.06725    -8.81731    -2.95304
     1.30179   -26.46336    -9.55945    -3.29529
     1.30479   -30.13192   -10.91648    -3.59310
     1.30779   -34.99556   -12.98162    -3.27537
     1.31079   -34.26477   -13.94820    -3.19659
     1.31379   -29.39800   -11.48433    -2.73777
     1.31679   -33.43583   -12.74550    -2.74149
     1.31979   -29.62517   -11.33881    -2.21435
     1.32279   -22.96210    -8.45585    -1.55332
     1.32579   -19.63378    -6.91432    -1.35745
     1.32879   -38.25357   -14.50014    -2.31832
     1.33179   -55.16975   -20.04203    -3.79811
     1.33479   -46.31647   -16.81679    -2.53788
     1.33779   -37.37657   -13.87645    -1.65941
     1.34079   -36.91529   -13.54523    -1.89652
     1.34379   -37.67827   -13.83765    -2.29212
     1.34679   -39.11079   -14.30456    -2.71298
     1.34979   -39.66684   -14.55714    -2.75056
     1.35279   -32.73022   -12.32299    -2.17068
     1.35579   -28.37912   -10.85478    -1.53878
     1.35879   -22.20695    -8.24901    -0.83115
     1.36179   -29.60586   -14.53542    -1.72381
     1.36479   -19.83958    -7.23008    -1.51288
     1.36779   -21.36042    -7.40032    -1.70852
     1.37079   -40.39960   -14.66950    -2.01246
     1.37379   -33.77449   -12.80455    -1.35066
     1.37679   -30.19444   -12.16428    -1.09487
     1.37979   -25.56475    -9.99716    -0.95934
     1.38279   -23.83964    -9.40674    -0.91099
     1.38579   -26.81477   -10.16000    -0.99155
     1.38879   -22.40050    -8.32495    -0.75972
     1.39179   -18.99467    -7.65735    -0.69389
     1.39479   -20.76257    -8.52071    -0.76810
     1.39779   -22.92128    -9.48522    -0.80289
     1.40079   -38.33462   -10.31259    -2.66099
     1.40379   -27.43767    -8.39813    -1.27147
     1.40679   -24.02882    -7.62939    -1.40197
     1.40979   -19.85494    -6.75868    -1.54143
     1.41279   -19.95100    -6.59612    -1.76866
     1.41579   -21.68939    -6.91390    -2.01875
     1.41879   -33.64826   -11.95043    -2.56844
     1.42179   -38.30023   -13.58198    -2.90807
     1.42479   -40.78406   -12.17440    -3.21364
     1.42779   -50.79209   -15.09758    -3.57959
     1.43079   -40.85765   -10.47052    -3.48478
     1.43379   -54.42883   -13.61154    -3.45327
     1.43679   -84.19767   -21.66558    -4.10923
     1.43979   -49.76618   -17.09313    -2.96137
     1.44279   -45.32120   -13.37524    -2.53685
     1.44579   -54.23795   -14.08083    -2.54097
     1.44879   -36.46334   -10.49986    -2.30310
     1.45179   -36.24395   -10.57479    -2.09712
     1.45479   -48.40808   -15.96378    -2.46947
     1.45779   -41.25380   -11.39290    -2.24979
     1.46079   -51.06691   -17.19830    -2.36334
     1.46379   -48.97084   -14.87706    -2.24365
     1.46679   -48.54652   -14.76894    -2.13395
     1.46979   -41.12739   -12.48717    -2.13819
     1.47279   -51.97116   -14.71605    -3.97678
     1.47579   -43.65320   -13.38945    -2.71404
     1.47879   -44.74969   -13.62237    -2.15164
     1.48179   -39.39736   -12.67126    -1.81347
     1.48479   -45.00309   -15.39274    -2.66047
     1.48779  -110.56599   -50.44717    -4.89596
     1.49079   -46.35115   -14.66765    -2.49430
     1.49379   -42.99196   -11.64100    -2.59284
     1.49679   -37.36180   -10.19325    -2.43379
     1.49979   -37.68097   -10.60287    -2.28571
     1.50279   -42.65146   -12.53717    -2.71776
     1.50579   -45.91576   -14.89506    -3.15552
     1.50879   -57.65581   -22.15162    -3.56325
     1.51179   -62.65648   -23.51564    -3.51773
     1.51479   -66.90488   -22.98668    -3.76205
     1.51779   -60.23496   -24.66809    -3.76872
     1.52079   -48.68849   -20.49678    -3.81524
     1.52379   -36.50119   -13.60520    -3.00467
     1.52679   -47.24443   -24.45076    -3.24578
     1.52979   -33.16436   -11.12572    -2.66099
     1.53279   -37.04076   -13.51186    -2.77401
     1.53579   -35.79546   -10.24109    -2.56993
     1.53879   -38.78048   -10.41868    -2.68009
     1.54179   -32.52571    -8.96786    -2.63522
     1.54479   -34.08861    -9.45382    -2.87670
     1.54779   -37.88215   -10.52059    -3.20700
     1.55079   -38.96546   -10.78068    -2.82016
     1.55379   -37.20529   -10.11544    -2.57360
     1.55679   -35.83759    -9.86870    -2.48961
     1.55979   -58.41725   -13.35776    -2.74419
     1.56279   -54.82722   -14.45752    -3.13299
     1.56579   -57.46475   -14.29510    -3.21570
     1.56879   -48.41922   -12.19293    -2.94927
     1.57179   -42.62482   -12.62058    -2.48719
     1.57479   -35.86072   -10.87791    -2.06544
     1.57779   -36.78189   -11.21325    -2.01952
     1.58079   -42.88979   -13.13929    -2.27343
     1.58379   -31.84505    -9.76141    -1.66880
     1.58679   -31.73337   -10.09642    -1.59387
     1.58979   -29.40144    -9.53019    -1.36477
     1.59279   -31.40028   -10.49783    -1.56543
     1.59579   -33.23557   -11.64989    -2.08634
     1.59879   -29.81180   -10.95643    -1.61129
     1.60179   -25.94835   -11.18295    -0.99597
     1.60479   -19.50008    -9.52908    -0.36778
     1.60779   -19.89582    -8.65957    -0.35958
     1.61079   -21.02874    -7.88668    -0.34397
     1.61379   -20.85421    -7.17972    -0.33113
     1.61679   -17.45157    -6.02297    -0.30599
     1.61979   -17.43836    -5.96404    -0.26230
     1.62279   -17.30369    -6.18336    -0.29316
     1.62579   -16.91742    -6.31230    -0.32916
     1.62879   -16.54687    -6.42837    -0.36765
     1.63179   -17.20587    -6.90018    -0.48150
     1.63479   -16.91331    -6.99551    -0.54922
     1.63779   -23.28563    -6.16571    -1.05769
     1.64079   -26.52934    -7.07865    -1.49419
     1.64379   -25.24582    -7.04330    -1.88146
     1.64679   -32.04054    -9.31911    -2.70551
     1.64979   -36.84405   -10.24161    -3.70683
     1.65279   -36.85377    -8.07379    -2.50880
     1.65579   -66.91784   -16.08607    -4.51870
     1.65879   -41.79806   -11.31517    -2.81937
     1.66179   -33.79470    -9.79621    -2.12005
     1.66479   -37.46236   -10.77766    -2.40362
     1.66779   -42.94970   -12.91217    -2.92150
     1.67079   -33.64170   -12.80551    -1.24665
     1.67379   -35.14502   -11.34743    -1.14791
     1.67679   -17.18311    -6.86543    -0.67563
     1.67979   -30.15500    -8.00232    -0.83489
     1.68279   -19.35729    -7.48983    -0.59460
     1.68579    -7.79666    -4.56019    -0.20386
     1.68879    -4.11131    -1.82120    -0.16773
     1.69179   -15.55217    -3.80120    -0.71793
     1.69479   -21.28264    -6.65692    -0.85479
     1.69779   -22.95443    -7.46582    -0.87116
     1.70079   -22.92343    -7.10295    -0.83180
     1.70379   -28.80358    -7.54225    -1.06631
     1.70679   -34.40361    -7.63930    -1.21623
     1.70979   -22.47541    -6.81259    -0.83981
     1.71279   -24.80766    -7.55092    -0.90727
     1.71579   -25.65449    -7.63731    -0.93506
     1.71879   -21.81176    -6.35232    -0.93411
     1.72179   -14.96264    -5.49192    -0.90115
     1.72479   -14.30317    -5.66662    -0.95046
     1.72779   -15.75239    -6.29367    -1.15436
     1.73079   -28.28053    -7.81818    -1.45709
     1.73379   -31.98449    -8.69263    -1.49839
     1.73679   -23.59552    -7.58487    -1.30622
     1.73979   -22.51758    -7.85779    -1.87126
     1.74279   -24.51583    -8.08855    -1.03204
     1.74579   -21.96696    -7.71245    -0.98267
     1.74879   -23.57896    -9.38834    -1.02407
     1.75179   -23.18962   -10.06117    -2.49551
     1.75479   -20.33297    -7.54107    -2.38514
     1.75779   -17.38536    -6.33486    -1.96979
     1.76079   -16.94793    -7.26716    -1.92062
     1.76379   -16.37781    -7.00369    -2.04312
     1.76679   -16.32371    -6.82669    -2.22028
     1.76979   -17.30312    -7.81486    -2.36119
     1.77279   -16.32677    -6.68624    -1.92011
     1.77579   -13.25135    -5.57547    -0.92843
     1.77879   -12.79157    -5.60311    -0.94746
     1.78179   -15.09642    -6.15081    -1.00566
     1.78479   -14.50289    -6.32335    -0.96199
     1.78779   -14.12425    -6.53447    -0.90491
     1.79079   -16.55336    -6.83299    -1.23215
     1.79379   -17.90089    -7.07953    -1.36434
     1.79679   -17.98156    -6.93811    -1.64950
     1.79979   -17.73839    -6.97086    -1.75976
     1.80279   -19.36681    -8.42099    -1.92742
     1.80579   -26.73519   -11.29815    -2.18589
     1.80879   -27.05124   -13.33222    -2.52161
     1.81179   -16.94586    -9.30685    -2.04912
     1.81479   -17.19381    -9.51706    -2.06866
     1.81779   -17.83042    -9.90590    -2.07592
     1.82079   -17.35153    -9.93981    -2.00765
     1.82379   -18.15328   -10.19962    -1.93916
     1.82679   -17.87947    -9.32093    -1.81397
     1.82979   -14.57833    -6.57682    -1.65005
     1.83279   -13.46072    -5.55451    -1.49909
     1.83579   -13.04575    -4.10958    -1.39363
     1.83879   -15.32297    -4.72436    -1.78621
     1.84179   -16.27627    -5.31570    -1.99998
     1.84479   -15.31795    -4.79806    -1.91187
     1.84779   -13.83567    -3.89173    -1.55546
     1.85079   -17.31291    -4.75910    -2.26482
     1.85379   -24.29260    -6.28940    -3.93648
     1.85679   -28.92241    -8.39824    -5.30428
     1.85979   -29.32079    -8.82062    -6.14001
     1.86279   -26.93471    -9.68216    -4.98243
     1.86579   -24.60647    -9.08793    -4.26988
